"","STATE","GISJOIN","STATEICP","STATEFIPS","COUNTYFIPS","ALLCOUNTIES","VARIABLE NAME","black_population","total_population","cty_percentage"
"2098","Ohio","G3800410","24","39","530","Gallia",NA,17916,728364,0.024597591314233
"2099","Ohio","G3800430","24","39","550","Geauga",NA,28716,2247636,0.0127760900786426
"2100","Ohio","G3800450","24","39","570","Greene",NA,1281880,18860946,0.0679647775885685
"2101","Ohio","G3800470","24","39","590","Guernsey",NA,14402,945132,0.0152380831460579
"2102","Ohio","G3800490","24","39","610","Hamilton",NA,7236688,37006032,0.195554281529022
"2103","Ohio","G3800510","24","39","630","Hancock",NA,357836,8005512,0.0446987025939128
"2104","Ohio","G3800530","24","39","650","Hardin",NA,439014,5850790,0.0750349952741425
"2105","Ohio","G3800550","24","39","670","Harrison",NA,1586804,10368244,0.153044623564029
"2106","Ohio","G3800570","24","39","690","Henry",NA,2850166,12125520,0.235055156397416
"2107","Ohio","G3800590","24","39","710","Highland",NA,15372,1089118,0.0141141731199007
"2108","Ohio","G3800610","24","39","730","Hocking",NA,4842,687714,0.00704071750756855
"2109","Ohio","G3800630","24","39","750","Holmes",NA,394562,1951114,0.202223960260651
"2110","Ohio","G3800650","24","39","770","Huron",NA,22634,2168024,0.0104399213292842
"2111","Ohio","G3800670","24","39","790","Jackson",NA,5952394,41466070,0.14354854462938
"2112","Ohio","G3800690","24","39","810","Jefferson",NA,15107612,76885430,0.19649512267799
"2113","Ohio","G3800710","24","39","830","Knox",NA,1136358,16617592,0.0683828318808164
"2114","Ohio","G3800730","24","39","850","Lake",NA,5438506,45738584,0.118904118238553
"2115","Ohio","G3800750","24","39","870","Lawrence",NA,378764,9495386,0.0398892683246368
"2116","Ohio","G3800770","24","39","890","Licking",NA,160560,4130612,0.0388707532927324
"2117","Ohio","G3800790","24","39","910","Logan",NA,260124,5546610,0.0468978348937459
"2118","Ohio","G3800810","24","39","930","Lorain",NA,654958,7351686,0.0890894959333138
"2119","Ohio","G3800830","24","39","950","Lucas",NA,2073764,10613176,0.19539523324592
"2120","Ohio","G3800850","24","39","970","Madison",NA,5304308,33135078,0.160081349438803
"2121","Ohio","G3800870","24","39","990","Mahoning",NA,892202,5560022,0.160467350668756
"2122","Ohio","G3800890","24","39","1010","Marion",NA,8719650,48666138,0.179172836767939
"2123","Ohio","G3800910","24","39","1030","Medina",NA,91728,5424632,0.0169095341398274
"2124","Ohio","G3800930","24","39","1050","Meigs",NA,9088,845004,0.0107549786746572
"2125","Ohio","G3800950","24","39","1070","Mercer",NA,2167436,15166986,0.142904859277908
"2126","Ohio","G3800970","24","39","1090","Miami",NA,109926,4178252,0.0263090881067011
"2127","Ohio","G3800990","24","39","1110","Monroe",NA,4610660,37336686,0.123488731699434
"2128","Ohio","G3801010","24","39","1130","Montgomery",NA,14663838,88804858,0.165124277322756
"2129","Ohio","G3801030","24","39","1150","Morgan",NA,602266,8869524,0.0679028547642467
"2130","Ohio","G3801050","24","39","1170","Morrow",NA,8028,1112382,0.00721694525801388
"2131","Ohio","G3900010","24","39","1190","Muskingum",NA,79094,2064568,0.0383101937063831
"2132","Ohio","G3900030","24","39","1210","Noble",NA,22974,1761986,0.0130386961076876
"2133","Ohio","G3900050","24","39","1230","Ottawa",NA,140862,8629492,0.0163233247101915
"2134","Ohio","G3900070","24","39","1250","Paulding",NA,739986,4200820,0.176152751129541
"2135","Ohio","G3900090","24","39","1270","Perry",NA,306678,5013282,0.0611730997777504
"2136","Ohio","G3900110","24","39","1290","Pickaway",NA,50502,1374320,0.036746900285232
"2137","Ohio","G3900130","24","39","1310","Pike",NA,1001028,7055636,0.141876366637961
"2138","Ohio","G3900150","24","39","1330","Portage",NA,188978,5587890,0.0338192054603795
"2139","Ohio","G3900170","24","39","1350","Preble",NA,6168,992622,0.00621384575397281
"2140","Ohio","G3900190","24","39","1370","Putnam",NA,605496,9819116,0.0616650215762804
"2141","Ohio","G3900210","24","39","1390","Richland",NA,4930850,14111142,0.349429550067599
"2142","Ohio","G3900230","24","39","1410","Ross",NA,109626,1850202,0.0592508277474568
"2143","Ohio","G3900250","24","39","1430","Sandusky",NA,45206,1427468,0.0316686608736588
"2144","Ohio","G3900270","24","39","1450","Scioto",NA,48570,1845038,0.0263246610638914
"2145","Ohio","G3900290","24","39","1470","Seneca",NA,77510,2168598,0.0357419862971376
"2146","Ohio","G3900310","24","39","1490","Shelby",NA,12929384,32414764,0.398873303535389
"2147","Ohio","G3900330","24","39","1510","Stark",NA,720034,9799032,0.0734801151787238
"2148","Ohio","G3900350","24","39","1530","Summit",NA,1950604,14661722,0.133040580090115
"2149","Ohio","G3900370","24","39","1550","Trumbull",NA,413410,4867564,0.0849316002830163
"2150","Ohio","G3900390","24","39","1570","Tuscarawas",NA,20116,2216454,0.00907575794489757
"2151","Ohio","G3900410","24","39","1590","Union",NA,4679118,27003340,0.17327923138397
"2152","Ohio","G3900430","24","39","1610","Van Wert",NA,7014,680448,0.010307914785553
"2153","Ohio","G3900450","24","39","1630","Vinton",NA,1396,315640,0.00442276010645039
"2154","Ohio","G3900470","24","39","1650","Warren",NA,1618818,19770854,0.0818790124088722
"2155","Ohio","G3900490","24","39","1670","Washington",NA,3336744,61811224,0.0539828171013083
"2156","Ohio","G3900510","24","39","1690","Wayne",NA,18314310,57520294,0.318397364241567
"2157","Ohio","G3900530","24","39","1710","Williams",NA,38974,1668734,0.0233554299247214
"2158","Ohio","G3900550","24","39","1730","Wood",NA,178594,7973770,0.022397686414331
"2159","Ohio","G3900570","24","39","1750","Wyandot",NA,1820,531904,0.00342167007580315
"2160","Oklahoma","G3900590","53","40","10","Adair",NA,33134,1783908,0.0185738277982945
"2161","Oklahoma","G3900610","53","40","30","Alfalfa",NA,6104,138384,0.0441091455659614
"2162","Oklahoma","G3900630","53","40","50","Atoka",NA,12634,334208,0.0378028054385293
"2163","Oklahoma","G3900650","53","40","70","Beaver",NA,256538,4298186,0.0596851788172964
"2164","Oklahoma","G3900670","53","40","90","Beckham",NA,22720,538010,0.0422296983327447
"2165","Oklahoma","G3900690","53","40","110","Blaine",NA,10916,932918,0.0117009211956463
"2166","Oklahoma","G3900710","53","40","130","Bryan",NA,146818,1952284,0.0752031978953882
"2167","Oklahoma","G3900730","53","40","150","Caddo",NA,19888,704426,0.0282329158776082
"2168","Oklahoma","G3900750","53","40","170","Canadian",NA,101582,3244246,0.0313114356926078
"2169","Oklahoma","G3900770","53","40","190","Carter",NA,104446,3351834,0.0311608510445326
"2170","Oklahoma","G3900790","53","40","210","Cherokee",NA,915646,11578360,0.0790825298228765
"2171","Oklahoma","G3900810","53","40","230","Choctaw",NA,230022,872356,0.263679048461866
"2172","Oklahoma","G3900830","53","40","250","Cimarron",NA,262,54296,0.00482540150287314
"2173","Oklahoma","G3900850","53","40","270","Cleveland",NA,842150,9134952,0.0921898659128149
"2174","Oklahoma","G3900870","53","40","290","Coal",NA,996,136556,0.00729371100500893
"2175","Oklahoma","G3900890","53","40","310","Comanche",NA,525304,3328964,0.157798041673025
"2176","Oklahoma","G3900910","53","40","330","Cotton",NA,3196,142812,0.0223790717866846
"2177","Oklahoma","G3900930","53","40","350","Craig",NA,11286,471950,0.0239135501642123
"2178","Oklahoma","G3900950","53","40","370","Creek",NA,38710,1705266,0.0227002708081906
"2179","Oklahoma","G3900970","53","40","390","Custer",NA,27756,1651166,0.0168099391581464
"2180","Oklahoma","G3900990","53","40","410","Delaware",NA,3327660,23513044,0.141523998338965
"2181","Oklahoma","G3901010","53","40","430","Dewey",NA,1088,253450,0.00429275991319787
"2182","Oklahoma","G3901030","53","40","450","Ellis",NA,443714,4833484,0.0918000349230493
"2183","Oklahoma","G3901050","53","40","470","Garfield",NA,64414,3131352,0.0205706672389434
"2184","Oklahoma","G3901070","53","40","490","Garvin",NA,16404,663948,0.0247067541433968
"2185","Oklahoma","G3901090","53","40","510","Grady",NA,206220,1903318,0.108347632923137
"2186","Oklahoma","G3901110","53","40","530","Grant",NA,209572,7955664,0.0263424900800235
"2187","Oklahoma","G3901130","53","40","550","Greer",NA,11478,142744,0.0804096844701003
"2188","Oklahoma","G3901150","53","40","570","Harmon",NA,5432,66302,0.0819281469638925
"2189","Oklahoma","G3901170","53","40","590","Harper",NA,1198,226314,0.00529353022791343
"2190","Oklahoma","G3901190","53","40","610","Haskell",NA,9120,542816,0.0168012733596652
"2191","Oklahoma","G3901210","53","40","630","Hughes",NA,21792,743028,0.0293286390284081
"2192","Oklahoma","G3901230","53","40","650","Jackson",NA,5952394,41466070,0.14354854462938
"2193","Oklahoma","G3901250","53","40","670","Jefferson",NA,15107612,76885430,0.19649512267799
"2194","Oklahoma","G3901270","53","40","690","Johnston",NA,758846,4846114,0.156588557347186
"2195","Oklahoma","G3901290","53","40","710","Kay",NA,23148,1076084,0.0215113318291137
"2196","Oklahoma","G3901310","53","40","730","Kingfisher",NA,5880,373174,0.0157567247450251
"2197","Oklahoma","G3901330","53","40","750","Kiowa",NA,10610,311570,0.0340533427480181
"2198","Oklahoma","G3901350","53","40","770","Latimer",NA,2812,253708,0.0110836079272234
"2199","Oklahoma","G3901370","53","40","790","Le Flore",NA,25576,1203724,0.021247395582376
"2200","Oklahoma","G3901390","53","40","810","Lincoln",NA,699984,14445444,0.048457077539465
"2201","Oklahoma","G3901410","53","40","830","Logan",NA,260124,5546610,0.0468978348937459
"2202","Oklahoma","G3901430","53","40","850","Love",NA,5470,236924,0.0230875723860816
"2203","Oklahoma","G3901510","53","40","930","Major",NA,1504,184002,0.00817382419756307
"2204","Oklahoma","G3901530","53","40","950","Marshall",NA,570840,8779542,0.0650193369995838
"2205","Oklahoma","G3901550","53","40","970","Mayes",NA,5742,986520,0.00582045979807809
"2206","Oklahoma","G3901450","53","40","870","McClain",NA,8370,915940,0.00913815315413673
"2207","Oklahoma","G3901470","53","40","890","McCurtain",NA,65390,793602,0.0823964657347134
"2208","Oklahoma","G3901490","53","40","910","McIntosh",NA,132250,880498,0.150199091877551
"2209","Oklahoma","G3901570","53","40","990","Murray",NA,16722,1483034,0.0112755338043497
"2210","Oklahoma","G3901590","53","40","1010","Muskogee",NA,182806,1663472,0.109894245289371
"2211","Oklahoma","G3901610","53","40","1030","Noble",NA,22974,1761986,0.0130386961076876
"2212","Oklahoma","G3901630","53","40","1050","Nowata",NA,5670,249200,0.022752808988764
"2213","Oklahoma","G3901650","53","40","1070","Okfuskee",NA,22070,290442,0.0759876326426619
"2214","Oklahoma","G3901670","53","40","1090","Oklahoma",NA,2935030,18523906,0.158445524394261
"2215","Oklahoma","G3901690","53","40","1110","Okmulgee",NA,78332,936086,0.0836803456092709
"2216","Oklahoma","G3901710","53","40","1130","Osage",NA,132424,1845920,0.0717387535754529
"2217","Oklahoma","G3901730","53","40","1150","Ottawa",NA,140862,8629492,0.0163233247101915
"2218","Oklahoma","G3901750","53","40","1170","Pawnee",NA,12010,620170,0.0193656578035055
"2219","Oklahoma","G4000010","53","40","1190","Payne",NA,73356,1935048,0.0379091371376834
"2220","Oklahoma","G4000030","53","40","1210","Pittsburg",NA,35766,1070712,0.0334039405554435
"2221","Oklahoma","G4000050","53","40","1230","Pontotoc",NA,135282,1666854,0.0811600776072769
"2222","Oklahoma","G4000070","53","40","1250","Pottawatomie",NA,58738,2280040,0.0257618287398467
"2223","Oklahoma","G4000090","53","40","1270","Pushmataha",NA,2388,267918,0.00891317492665666
"2224","Oklahoma","G4000110","53","40","1290","Roger Mills",NA,546,88396,0.0061767500791891
"2225","Oklahoma","G4000130","53","40","1310","Rogers",NA,25876,2168538,0.0119324632540449
"2226","Oklahoma","G4000150","53","40","1330","Seminole",NA,1444450,11629150,0.124209422012787
"2227","Oklahoma","G4000170","53","40","1350","Sequoyah",NA,18252,1005056,0.0181601821192053
"2228","Oklahoma","G4000190","53","40","1370","Stephens",NA,95198,1904518,0.0499853506241474
"2229","Oklahoma","G4000210","53","40","1390","Texas",NA,44214,1119352,0.0394996390768945
"2230","Oklahoma","G4000230","53","40","1410","Tillman",NA,14896,181478,0.0820815746261255
"2231","Oklahoma","G4000250","53","40","1430","Tulsa",NA,1648690,15267586,0.107986292004512
"2232","Oklahoma","G4000270","53","40","1450","Wagoner",NA,69784,1868840,0.0373408103422444
"2233","Oklahoma","G4000290","53","40","1470","Washington",NA,3336744,61811224,0.0539828171013083
"2234","Oklahoma","G4000310","53","40","1490","Washita",NA,3142,271644,0.0115666092385622
"2235","Oklahoma","G4000330","53","40","1510","Woods",NA,7262,214756,0.0338151204157276
"2236","Oklahoma","G4000350","53","40","1530","Woodward",NA,9684,493644,0.0196173760847898
"2237","Oregon","G4000370","72","41","10","Baker",NA,128874,1133664,0.113679185367093
"2238","Oregon","G4000390","72","41","30","Benton",NA,341662,15755756,0.0216849004262315
"2239","Oregon","G4000410","72","41","50","Clackamas",NA,104242,9633918,0.0108203121512971
"2240","Oregon","G4000430","72","41","70","Clatsop",NA,7222,925904,0.00779994470269056
"2241","Oregon","G4000450","72","41","90","Columbia",NA,1253102,11455794,0.109385870590899
"2242","Oregon","G4000470","72","41","110","Coos",NA,14712,2289752,0.00642514997257345
"2243","Oregon","G4000490","72","41","130","Crook",NA,3282,714350,0.00459438650521453
"2244","Oregon","G4000510","72","41","150","Curry",NA,86720,1739944,0.0498406845277779
"2245","Oregon","G4000530","72","41","170","Deschutes",NA,21404,4295574,0.00498280322955675
"2246","Oregon","G4000550","72","41","190","Douglas",NA,3364802,34766672,0.0967824012606096
"2247","Oregon","G4000570","72","41","210","Gilliam",NA,138,45898,0.00300666695716589
"2248","Oregon","G4000590","72","41","230","Grant",NA,209572,7955664,0.0263424900800235
"2249","Oregon","G4000610","72","41","250","Harney",NA,1280,174824,0.00732164920148263
"2250","Oregon","G4000630","72","41","270","Hood River",NA,3822,550546,0.00694219919861374
"2251","Oregon","G4000650","72","41","290","Jackson",NA,5952394,41466070,0.14354854462938
"2252","Oregon","G4000670","72","41","310","Jefferson",NA,15107612,76885430,0.19649512267799
"2253","Oregon","G4000690","72","41","330","Josephine",NA,11236,2046216,0.00549111139781919
"2254","Oregon","G4000710","72","41","350","Klamath",NA,13288,1604190,0.00828330808694731
"2255","Oregon","G4000730","72","41","370","Lake",NA,5438506,45738584,0.118904118238553
"2256","Oregon","G4000750","72","41","390","Lane",NA,101032,8857138,0.011406844965044
"2257","Oregon","G4000770","72","41","410","Lincoln",NA,699984,14445444,0.048457077539465
"2258","Oregon","G4000790","72","41","430","Linn",NA,300252,8785270,0.0341767526780623
"2259","Oregon","G4000810","72","41","450","Malheur",NA,11426,736746,0.0155087370681347
"2260","Oregon","G4000830","72","41","470","Marion",NA,8719650,48666138,0.179172836767939
"2261","Oregon","G4000850","72","41","490","Morrow",NA,8028,1112382,0.00721694525801388
"2262","Oregon","G4000870","72","41","510","Multnomah",NA,1113570,18897986,0.0589253267517502
"2263","Oregon","G4000890","72","41","530","Polk",NA,3647332,35410710,0.103000815290063
"2264","Oregon","G4000910","72","41","550","Sherman",NA,2892,331294,0.0087294065090222
"2265","Oregon","G4000930","72","41","570","Tillamook",NA,3492,626742,0.00557167063959333
"2266","Oregon","G4000950","72","41","590","Umatilla",NA,20080,1848774,0.0108612518349998
"2267","Oregon","G4000970","72","41","610","Union",NA,4679118,27003340,0.17327923138397
"2268","Oregon","G4000990","72","41","630","Wallowa",NA,686,167296,0.00410051644988523
"2269","Oregon","G4001010","72","41","650","Wasco",NA,4160,619524,0.00671483267799149
"2270","Oregon","G4001030","72","41","670","Washington",NA,3336744,61811224,0.0539828171013083
