,STATE,GISJOIN,STATEICP,STATEFIPS,COUNTYFIPS,ALLCOUNTIES,EPLRA2
2120,Ohio,G3800870,24,39,990,Mahoning,0
2121,Ohio,G3800890,24,39,1010,Marion,0
2122,Ohio,G3800910,24,39,1030,Medina,0
2123,Ohio,G3800930,24,39,1050,Meigs,0
2124,Ohio,G3800950,24,39,1070,Mercer,0
2125,Ohio,G3800970,24,39,1090,Miami,0
2126,Ohio,G3800990,24,39,1110,Monroe,0
2127,Ohio,G3801010,24,39,1130,Montgomery,1
2128,Ohio,G3801030,24,39,1150,Morgan,0
2129,Ohio,G3801050,24,39,1170,Morrow,0
2130,Ohio,G3900010,24,39,1190,Muskingum,0
2131,Ohio,G3900030,24,39,1210,Noble,0
2132,Ohio,G3900050,24,39,1230,Ottawa,0
2133,Ohio,G3900070,24,39,1250,Paulding,0
2134,Ohio,G3900090,24,39,1270,Perry,0
2135,Ohio,G3900110,24,39,1290,Pickaway,0
2136,Ohio,G3900130,24,39,1310,Pike,0
2137,Ohio,G3900150,24,39,1330,Portage,0
2138,Ohio,G3900170,24,39,1350,Preble,0
2139,Ohio,G3900190,24,39,1370,Putnam,0
2140,Ohio,G3900210,24,39,1390,Richland,0
2141,Ohio,G3900230,24,39,1410,Ross,0
2142,Ohio,G3900250,24,39,1430,Sandusky,0
2143,Ohio,G3900270,24,39,1450,Scioto,0
2144,Ohio,G3900290,24,39,1470,Seneca,0
2145,Ohio,G3900310,24,39,1490,Shelby,0
2146,Ohio,G3900330,24,39,1510,Stark,0
2147,Ohio,G3900350,24,39,1530,Summit,0
2148,Ohio,G3900370,24,39,1550,Trumbull,0
2149,Ohio,G3900390,24,39,1570,Tuscarawas,0
2150,Ohio,G3900410,24,39,1590,Union,0
2151,Ohio,G3900430,24,39,1610,Van Wert,0
2152,Ohio,G3900450,24,39,1630,Vinton,0
2153,Ohio,G3900470,24,39,1650,Warren,0
2154,Ohio,G3900490,24,39,1670,Washington,0
2155,Ohio,G3900510,24,39,1690,Wayne,0
2156,Ohio,G3900530,24,39,1710,Williams,0
2157,Ohio,G3900550,24,39,1730,Wood,0
2158,Ohio,G3900570,24,39,1750,Wyandot,0
2159,Oklahoma,G3900590,53,40,10,Adair,0
2160,Oklahoma,G3900610,53,40,30,Alfalfa,0
2161,Oklahoma,G3900630,53,40,50,Atoka,0
2162,Oklahoma,G3900650,53,40,70,Beaver,0
2163,Oklahoma,G3900670,53,40,90,Beckham,0
2164,Oklahoma,G3900690,53,40,110,Blaine,0
2165,Oklahoma,G3900710,53,40,130,Bryan,0
2166,Oklahoma,G3900730,53,40,150,Caddo,0
2167,Oklahoma,G3900750,53,40,170,Canadian,0
2168,Oklahoma,G3900770,53,40,190,Carter,0
2169,Oklahoma,G3900790,53,40,210,Cherokee,0
2170,Oklahoma,G3900810,53,40,230,Choctaw,0
2171,Oklahoma,G3900830,53,40,250,Cimarron,0
2172,Oklahoma,G3900850,53,40,270,Cleveland,0
2173,Oklahoma,G3900870,53,40,290,Coal,0
2174,Oklahoma,G3900890,53,40,310,Comanche,0
2175,Oklahoma,G3900910,53,40,330,Cotton,0
2176,Oklahoma,G3900930,53,40,350,Craig,0
2177,Oklahoma,G3900950,53,40,370,Creek,0
2178,Oklahoma,G3900970,53,40,390,Custer,0
2179,Oklahoma,G3900990,53,40,410,Delaware,0
2180,Oklahoma,G3901010,53,40,430,Dewey,0
2181,Oklahoma,G3901030,53,40,450,Ellis,0
2182,Oklahoma,G3901050,53,40,470,Garfield,0
2183,Oklahoma,G3901070,53,40,490,Garvin,0
2184,Oklahoma,G3901090,53,40,510,Grady,0
2185,Oklahoma,G3901110,53,40,530,Grant,0
2186,Oklahoma,G3901130,53,40,550,Greer,0
2187,Oklahoma,G3901150,53,40,570,Harmon,0
2188,Oklahoma,G3901170,53,40,590,Harper,0
2189,Oklahoma,G3901190,53,40,610,Haskell,0
2190,Oklahoma,G3901210,53,40,630,Hughes,0
2191,Oklahoma,G3901230,53,40,650,Jackson,0
2192,Oklahoma,G3901250,53,40,670,Jefferson,0
2193,Oklahoma,G3901270,53,40,690,Johnston,0
2194,Oklahoma,G3901290,53,40,710,Kay,0
2195,Oklahoma,G3901310,53,40,730,Kingfisher,0
2196,Oklahoma,G3901330,53,40,750,Kiowa,0
2197,Oklahoma,G3901350,53,40,770,Latimer,0
2198,Oklahoma,G3901370,53,40,790,Le Flore,0
2199,Oklahoma,G3901390,53,40,810,Lincoln,0
2200,Oklahoma,G3901410,53,40,830,Logan,0
2201,Oklahoma,G3901430,53,40,850,Love,0
2202,Oklahoma,G3901510,53,40,930,Major,0
2203,Oklahoma,G3901530,53,40,950,Marshall,0
2204,Oklahoma,G3901550,53,40,970,Mayes,0
2205,Oklahoma,G3901450,53,40,870,McClain,0
2206,Oklahoma,G3901470,53,40,890,McCurtain,0
2207,Oklahoma,G3901490,53,40,910,McIntosh,0
2208,Oklahoma,G3901570,53,40,990,Murray,0
2209,Oklahoma,G3901590,53,40,1010,Muskogee,0
2210,Oklahoma,G3901610,53,40,1030,Noble,0
2211,Oklahoma,G3901630,53,40,1050,Nowata,0
2212,Oklahoma,G3901650,53,40,1070,Okfuskee,0
2213,Oklahoma,G3901670,53,40,1090,Oklahoma,1
2214,Oklahoma,G3901690,53,40,1110,Okmulgee,0
2215,Oklahoma,G3901710,53,40,1130,Osage,0
2216,Oklahoma,G3901730,53,40,1150,Ottawa,0
2217,Oklahoma,G3901750,53,40,1170,Pawnee,0
2218,Oklahoma,G4000010,53,40,1190,Payne,0
2219,Oklahoma,G4000030,53,40,1210,Pittsburg,0
2220,Oklahoma,G4000050,53,40,1230,Pontotoc,0
2221,Oklahoma,G4000070,53,40,1250,Pottawatomie,0
2222,Oklahoma,G4000090,53,40,1270,Pushmataha,0
2223,Oklahoma,G4000110,53,40,1290,Roger Mills,0
2224,Oklahoma,G4000130,53,40,1310,Rogers,0
2225,Oklahoma,G4000150,53,40,1330,Seminole,0
2226,Oklahoma,G4000170,53,40,1350,Sequoyah,0
2227,Oklahoma,G4000190,53,40,1370,Stephens,0
2228,Oklahoma,G4000210,53,40,1390,Texas,0
2229,Oklahoma,G4000230,53,40,1410,Tillman,0
2230,Oklahoma,G4000250,53,40,1430,Tulsa,0
2231,Oklahoma,G4000270,53,40,1450,Wagoner,0
2232,Oklahoma,G4000290,53,40,1470,Washington,0
2233,Oklahoma,G4000310,53,40,1490,Washita,0
2234,Oklahoma,G4000330,53,40,1510,Woods,0
2235,Oklahoma,G4000350,53,40,1530,Woodward,0
2236,Oregon,G4000370,72,41,10,Baker,0
2237,Oregon,G4000390,72,41,30,Benton,0
2238,Oregon,G4000410,72,41,50,Clackamas,0
2239,Oregon,G4000430,72,41,70,Clatsop,0
2240,Oregon,G4000450,72,41,90,Columbia,0
2241,Oregon,G4000470,72,41,110,Coos,0
2242,Oregon,G4000490,72,41,130,Crook,0
2243,Oregon,G4000510,72,41,150,Curry,0
2244,Oregon,G4000530,72,41,170,Deschutes,0
2245,Oregon,G4000550,72,41,190,Douglas,0
2246,Oregon,G4000570,72,41,210,Gilliam,0
2247,Oregon,G4000590,72,41,230,Grant,0
2248,Oregon,G4000610,72,41,250,Harney,0
2249,Oregon,G4000630,72,41,270,Hood River,0
2250,Oregon,G4000650,72,41,290,Jackson,0
2251,Oregon,G4000670,72,41,310,Jefferson,0
2252,Oregon,G4000690,72,41,330,Josephine,0
2253,Oregon,G4000710,72,41,350,Klamath,0
2254,Oregon,G4000730,72,41,370,Lake,0
2255,Oregon,G4000750,72,41,390,Lane,0
2256,Oregon,G4000770,72,41,410,Lincoln,0
2257,Oregon,G4000790,72,41,430,Linn,0
2258,Oregon,G4000810,72,41,450,Malheur,0
2259,Oregon,G4000830,72,41,470,Marion,0
2260,Oregon,G4000850,72,41,490,Morrow,0
2261,Oregon,G4000870,72,41,510,Multnomah,0
2262,Oregon,G4000890,72,41,530,Polk,0
2263,Oregon,G4000910,72,41,550,Sherman,0
2264,Oregon,G4000930,72,41,570,Tillamook,0
2265,Oregon,G4000950,72,41,590,Umatilla,0
2266,Oregon,G4000970,72,41,610,Union,0
2267,Oregon,G4000990,72,41,630,Wallowa,0
2268,Oregon,G4001010,72,41,650,Wasco,0
2269,Oregon,G4001030,72,41,670,Washington,0
2270,Oregon,G4001050,72,41,690,Wheeler,0
2271,Oregon,G4001070,72,41,710,Yamhill,0
2272,Pennsylvania,G4001090,14,42,10,Adams,0
2273,Pennsylvania,G4001110,14,42,30,Allegheny,1
2274,Pennsylvania,G4001130,14,42,50,Armstrong,0
2275,Pennsylvania,G4001150,14,42,70,Beaver,0
2276,Pennsylvania,G4001170,14,42,90,Bedford,0
2277,Pennsylvania,G4001190,14,42,110,Berks,0
2278,Pennsylvania,G4001210,14,42,130,Blair,0
2279,Pennsylvania,G4001230,14,42,150,Bradford,0
2280,Pennsylvania,G4001250,14,42,170,Bucks,0
2281,Pennsylvania,G4001270,14,42,190,Butler,0
2282,Pennsylvania,G4001290,14,42,210,Cambria,0
2283,Pennsylvania,G4001310,14,42,230,Cameron,0
2284,Pennsylvania,G4001330,14,42,250,Carbon,0
2285,Pennsylvania,G4001350,14,42,270,Centre,0
2286,Pennsylvania,G4001370,14,42,290,Chester,0
2287,Pennsylvania,G4001390,14,42,310,Clarion,0
2288,Pennsylvania,G4001410,14,42,330,Clearfield,0
2289,Pennsylvania,G4001430,14,42,350,Clinton,0
2290,Pennsylvania,G4001450,14,42,370,Columbia,0
2291,Pennsylvania,G4001470,14,42,390,Crawford,0
2292,Pennsylvania,G4001490,14,42,410,Cumberland,0
2293,Pennsylvania,G4001510,14,42,430,Dauphin,1
2294,Pennsylvania,G4001530,14,42,450,Delaware,1
2295,Pennsylvania,G4100010,14,42,470,Elk,0
2296,Pennsylvania,G4100030,14,42,490,Erie,1
2297,Pennsylvania,G4100050,14,42,510,Fayette,0
2298,Pennsylvania,G4100070,14,42,530,Forest,0
2299,Pennsylvania,G4100090,14,42,550,Franklin,0
2300,Pennsylvania,G4100110,14,42,570,Fulton,0
2301,Pennsylvania,G4100130,14,42,590,Greene,0
2302,Pennsylvania,G4100150,14,42,610,Huntingdon,0
2303,Pennsylvania,G4100170,14,42,630,Indiana,0
2304,Pennsylvania,G4100190,14,42,650,Jefferson,0
2305,Pennsylvania,G4100210,14,42,670,Juniata,0
2306,Pennsylvania,G4100230,14,42,690,Lackawanna,0
2307,Pennsylvania,G4100250,14,42,710,Lancaster,0
2308,Pennsylvania,G4100270,14,42,730,Lawrence,0
2309,Pennsylvania,G4100290,14,42,750,Lebanon,0
2310,Pennsylvania,G4100310,14,42,770,Lehigh,0
2311,Pennsylvania,G4100330,14,42,790,Luzerne,0
2312,Pennsylvania,G4100350,14,42,810,Lycoming,0
2313,Pennsylvania,G4100370,14,42,830,McKean,0
2314,Pennsylvania,G4100390,14,42,850,Mercer,0
2315,Pennsylvania,G4100410,14,42,870,Mifflin,0
2316,Pennsylvania,G4100430,14,42,890,Monroe,0
2317,Pennsylvania,G4100450,14,42,910,Montgomery,0
2318,Pennsylvania,G4100470,14,42,930,Montour,0
2319,Pennsylvania,G4100490,14,42,950,Northampton,0
2320,Pennsylvania,G4100510,14,42,970,Northumberland,0
2321,Pennsylvania,G4100530,14,42,990,Perry,0
2322,Pennsylvania,G4100550,14,42,1010,Philadelphia,1
2323,Pennsylvania,G4100570,14,42,1030,Pike,0
2324,Pennsylvania,G4100590,14,42,1050,Potter,0
2325,Pennsylvania,G4100610,14,42,1070,Schuylkill,0
2326,Pennsylvania,G4100630,14,42,1090,Snyder,0
2327,Pennsylvania,G4100650,14,42,1110,Somerset,0
2328,Pennsylvania,G4100670,14,42,1130,Sullivan,0
2329,Pennsylvania,G4100690,14,42,1150,Susquehanna,0
2330,Pennsylvania,G4100710,14,42,1170,Tioga,0
2331,Pennsylvania,G4200010,14,42,1190,Union,0
2332,Pennsylvania,G4200030,14,42,1210,Venango,0
2333,Pennsylvania,G4200050,14,42,1230,Warren,0
2334,Pennsylvania,G4200070,14,42,1250,Washington,0
2335,Pennsylvania,G4200090,14,42,1270,Wayne,0
2336,Pennsylvania,G4200110,14,42,1290,Westmoreland,0
2337,Pennsylvania,G4200130,14,42,1310,Wyoming,0
2338,Pennsylvania,G4200150,14,42,1330,York,0
2339,Puerto Rico,G5500750,,72,1,Adjuntas Municipio,0
2340,Puerto Rico,G5500770,,72,3,Aguada Municipio,0
2341,Puerto Rico,G5500780,,72,5,Aguadilla Municipio,0
2342,Puerto Rico,G5500790,,72,7,Aguas Buenas Municipio,0
2343,Puerto Rico,G5500810,,72,9,Aibonito Municipio,0
2344,Puerto Rico,G5500830,,72,11,AÒasco Municipio,0
2345,Puerto Rico,G5500850,,72,13,Arecibo Municipio,0
2346,Puerto Rico,G5500870,,72,15,Arroyo Municipio,0
2347,Puerto Rico,G5500890,,72,17,Barceloneta Municipio,0
2348,Puerto Rico,G5500910,,72,19,Barranquitas Municipio,0
2349,Puerto Rico,G5500930,,72,21,BayamÛn Municipio,0
2350,Puerto Rico,G5500950,,72,23,Cabo Rojo Municipio,0
2351,Puerto Rico,G5500970,,72,25,Caguas Municipio,0
2352,Puerto Rico,G5500990,,72,27,Camuy Municipio,0
2353,Puerto Rico,G5501010,,72,29,CanÛvanas Municipio,0
2354,Puerto Rico,G5501030,,72,31,Carolina Municipio,0
2355,Puerto Rico,G5501050,,72,33,CataÒo Municipio,0
2356,Puerto Rico,G5501070,,72,35,Cayey Municipio,0
2357,Puerto Rico,G5501090,,72,37,Ceiba Municipio,0
2358,Puerto Rico,G5501110,,72,39,Ciales Municipio,0
2359,Puerto Rico,G5501130,,72,41,Cidra Municipio,0
2360,Puerto Rico,G5501150,,72,43,Coamo Municipio,0
2361,Puerto Rico,G5501170,,72,45,ComerÌo Municipio,0
2362,Puerto Rico,G5501190,,72,47,Corozal Municipio,0
2363,Puerto Rico,G5501210,,72,49,Culebra Municipio,0
2364,Puerto Rico,G5501230,,72,51,Dorado Municipio,0
2365,Puerto Rico,G5501250,,72,53,Fajardo Municipio,0
2366,Puerto Rico,G5501270,,72,54,Florida Municipio,0
2367,Puerto Rico,G5501290,,72,55,Gu·nica Municipio,0
2368,Puerto Rico,G5501310,,72,57,Guayama Municipio,0
2369,Puerto Rico,G5501330,,72,59,Guayanilla Municipio,0
2370,Puerto Rico,G5501350,,72,61,Guaynabo Municipio,0
2371,Puerto Rico,G5501370,,72,63,Gurabo Municipio,0
2372,Puerto Rico,G5501390,,72,65,Hatillo Municipio,0
2373,Puerto Rico,G5501410,,72,67,Hormigueros Municipio,0
2374,Puerto Rico,G5600010,,72,69,Humacao Municipio,0
2375,Puerto Rico,G5600030,,72,71,Isabela Municipio,0
2376,Puerto Rico,G5600050,,72,73,Jayuya Municipio,0
2377,Puerto Rico,G5600070,,72,75,Juana DÌaz Municipio,0
2378,Puerto Rico,G5600090,,72,77,Juncos Municipio,0
2379,Puerto Rico,G5600110,,72,79,Lajas Municipio,0
2380,Puerto Rico,G5600130,,72,81,Lares Municipio,0
2381,Puerto Rico,G5600150,,72,83,Las MarÌas Municipio,0
2382,Puerto Rico,G5600170,,72,85,Las Piedras Municipio,0
2383,Puerto Rico,G5600190,,72,87,LoÌza Municipio,0
2384,Puerto Rico,G5600210,,72,89,Luquillo Municipio,0
2385,Puerto Rico,G5600230,,72,91,ManatÌ Municipio,0
2386,Puerto Rico,G5600250,,72,93,Maricao Municipio,0
2387,Puerto Rico,G5600270,,72,95,Maunabo Municipio,0
2388,Puerto Rico,G5600290,,72,97,Mayag¸ez Municipio,0
2389,Puerto Rico,G5600310,,72,99,Moca Municipio,0
2390,Puerto Rico,G5600330,,72,101,Morovis Municipio,0
2391,Puerto Rico,G5600350,,72,103,Naguabo Municipio,0
2392,Puerto Rico,G5600370,,72,105,Naranjito Municipio,0
2393,Puerto Rico,G5600390,,72,107,Orocovis Municipio,0
2394,Puerto Rico,G5600410,,72,109,Patillas Municipio,0
2395,Puerto Rico,G5600430,,72,111,PeÒuelas Municipio,0
2396,Puerto Rico,G5600450,,72,113,Ponce Municipio,0
2397,Puerto Rico,G5600470,,72,115,Quebradillas Municipio,0
2398,Puerto Rico,G7200010,,72,117,RincÛn Municipio,0
2399,Puerto Rico,G7200030,,72,119,RÌo Grande Municipio,0
2400,Puerto Rico,G7200050,,72,121,Sabana Grande Municipio,0
2401,Puerto Rico,G7200070,,72,123,Salinas Municipio,0
2402,Puerto Rico,G7200090,,72,125,San Germ·n Municipio,0
2403,Puerto Rico,G7200110,,72,127,San Juan Municipio,0
2404,Puerto Rico,G7200130,,72,129,San Lorenzo Municipio,0
2405,Puerto Rico,G7200150,,72,131,San Sebasti·n Municipio,0
2406,Puerto Rico,G7200170,,72,133,Santa Isabel Municipio,0
2407,Puerto Rico,G7200190,,72,135,Toa Alta Municipio,0
2408,Puerto Rico,G7200210,,72,137,Toa Baja Municipio,0
2409,Puerto Rico,G7200230,,72,139,Trujillo Alto Municipio,0
2410,Puerto Rico,G7200250,,72,141,Utuado Municipio,0
2411,Puerto Rico,G7200270,,72,143,Vega Alta Municipio,0
2412,Puerto Rico,G7200290,,72,145,Vega Baja Municipio,0
2413,Puerto Rico,G7200310,,72,147,Vieques Municipio,0
2414,Puerto Rico,G7200330,,72,149,Villalba Municipio,0
2415,Puerto Rico,G7200350,,72,151,Yabucoa Municipio,0
2416,Puerto Rico,G7200370,,72,153,Yauco Municipio,0
2417,Rhode Island,G4200170,5,44,10,Bristol,0
2418,Rhode Island,G4200190,5,44,30,Kent,0
2419,Rhode Island,G4200210,5,44,50,Newport,0
2420,Rhode Island,G4200230,5,44,70,Providence,1
2421,Rhode Island,G4200250,5,44,90,Washington,0
2422,South Carolina,G4200270,48,45,10,Abbeville,0
2423,South Carolina,G4200290,48,45,30,Aiken,1
2424,South Carolina,G4200310,48,45,50,Allendale,1
2425,South Carolina,G4200330,48,45,70,Anderson,0
2426,South Carolina,G4200350,48,45,90,Bamberg,0
2427,South Carolina,G4200370,48,45,110,Barnwell,0
2428,South Carolina,G4200390,48,45,130,Beaufort,1
2429,South Carolina,G4200410,48,45,150,Berkeley,0
2430,South Carolina,G4200430,48,45,170,Calhoun,0
2431,South Carolina,G4200450,48,45,190,Charleston,1
2432,South Carolina,G4200470,48,45,210,Cherokee,1
2433,South Carolina,G4200490,48,45,230,Chester,1
2434,South Carolina,G4200510,48,45,250,Chesterfield,1
2435,South Carolina,G4200530,48,45,270,Clarendon,0
2436,South Carolina,G4200550,48,45,290,Colleton,0
2437,South Carolina,G4200570,48,45,310,Darlington,0
2438,South Carolina,G4200590,48,45,330,Dillon,0
2439,South Carolina,G4200610,48,45,350,Dorchester,0
2440,South Carolina,G4200630,48,45,370,Edgefield,0
2441,South Carolina,G4200650,48,45,390,Fairfield,0
2442,South Carolina,G4200670,48,45,410,Florence,1
2443,South Carolina,G4200690,48,45,430,Georgetown,0
2444,South Carolina,G4200710,48,45,450,Greenville,1
2445,South Carolina,G4200730,48,45,470,Greenwood,0
2446,South Carolina,G4200750,48,45,490,Hampton,0
2447,South Carolina,G4200770,48,45,510,Horry,0
2448,South Carolina,G4200790,48,45,530,Jasper,0
2449,South Carolina,G4200810,48,45,550,Kershaw,0
2450,South Carolina,G4200830,48,45,570,Lancaster,0
2451,South Carolina,G4200850,48,45,590,Laurens,0
2452,South Carolina,G4200870,48,45,610,Lee,0
2453,South Carolina,G4200890,48,45,630,Lexington,0
2454,South Carolina,G4200930,48,45,670,Marion,0
2455,South Carolina,G4200950,48,45,690,Marlboro,0
2456,South Carolina,G4200910,48,45,650,McCormick,0
2457,South Carolina,G4200970,48,45,710,Newberry,0
2458,South Carolina,G4200990,48,45,730,Oconee,0
2459,South Carolina,G4201010,48,45,750,Orangeburg,0
2460,South Carolina,G4201030,48,45,770,Pickens,0
2461,South Carolina,G4201050,48,45,790,Richland,1
2462,South Carolina,G4201070,48,45,810,Saluda,0
2463,South Carolina,G4201090,48,45,830,Spartanburg,0
2464,South Carolina,G4201110,48,45,850,Sumter,0
2465,South Carolina,G4201130,48,45,870,Union,0
2466,South Carolina,G4201150,48,45,890,Williamsburg,0
2467,South Carolina,G4201170,48,45,910,York,1
2468,South Dakota,G4201190,37,46,10,Armstrong,0
2469,South Dakota,G4201210,37,46,30,Aurora,0
2470,South Dakota,G4201230,37,46,50,Beadle,0
2471,South Dakota,G4201250,37,46,70,Bennett,0
2472,South Dakota,G4201270,37,46,90,Bon Homme,0
2473,South Dakota,G4201290,37,46,110,Brookings,0
2474,South Dakota,G4201310,37,46,130,Brown,0
2475,South Dakota,G4201330,37,46,150,Brule,0
2476,South Dakota,G4400010,37,46,170,Buffalo,0
2477,South Dakota,G4400030,37,46,190,Butte,0
2478,South Dakota,G4400050,37,46,210,Campbell,0
2479,South Dakota,G4400070,37,46,230,Charles Mix,0
2480,South Dakota,G4400090,37,46,250,Clark,0
2481,South Dakota,G4500010,37,46,270,Clay,0
2482,South Dakota,G4500030,37,46,290,Codington,0
2483,South Dakota,G4500050,37,46,310,Corson,0
2484,South Dakota,G4500070,37,46,330,Custer,0
2485,South Dakota,G4500090,37,46,350,Davison,0
2486,South Dakota,G4500110,37,46,370,Day,0
2487,South Dakota,G4500130,37,46,390,Deuel,0
2488,South Dakota,G4500150,37,46,410,Dewey,0
2489,South Dakota,G4500170,37,46,430,Douglas,0
2490,South Dakota,G4500190,37,46,450,Edmunds,0
2491,South Dakota,G4500210,37,46,470,Fall River,0
2492,South Dakota,G4500230,37,46,490,Faulk,0
2493,South Dakota,G4500250,37,46,510,Grant,0
2494,South Dakota,G4500270,37,46,530,Gregory,0
2495,South Dakota,G4500290,37,46,550,Haakon,0
2496,South Dakota,G4500310,37,46,570,Hamlin,0
2497,South Dakota,G4500330,37,46,590,Hand,0
2498,South Dakota,G4500350,37,46,610,Hanson,0
2499,South Dakota,G4500370,37,46,630,Harding,0
2500,South Dakota,G4500390,37,46,650,Hughes,0
2501,South Dakota,G4500410,37,46,670,Hutchinson,0
2502,South Dakota,G4500430,37,46,690,Hyde,0
2503,South Dakota,G4500450,37,46,710,Jackson,0
2504,South Dakota,G4500470,37,46,730,Jerauld,0
2505,South Dakota,G4500490,37,46,750,Jones,0
2506,South Dakota,G4500510,37,46,770,Kingsbury,0
2507,South Dakota,G4500530,37,46,790,Lake,0
2508,South Dakota,G4500550,37,46,810,Lawrence,0
2509,South Dakota,G4500570,37,46,830,Lincoln,0
2510,South Dakota,G4500590,37,46,850,Lyman,0
2511,South Dakota,G4500650,37,46,910,Marshall,0
2512,South Dakota,G4500610,37,46,870,McCook,0
2513,South Dakota,G4500630,37,46,890,McPherson,0
2514,South Dakota,G4500670,37,46,930,Meade,0
2515,South Dakota,G4500690,37,46,950,Mellette,0
2516,South Dakota,G4500710,37,46,970,Miner,0
2517,South Dakota,G4500730,37,46,990,Minnehaha,0
2518,South Dakota,G4500750,37,46,1010,Moody,0
2519,South Dakota,G4500770,,46,1020,Oglala Lakota County,0
2520,South Dakota,G4500790,37,46,1030,Pennington,0
2521,South Dakota,G4500810,37,46,1050,Perkins,0
2522,South Dakota,G4500830,37,46,1070,Potter,0
2523,South Dakota,G4500850,37,46,1090,Roberts,0
2524,South Dakota,G4500870,37,46,1110,Sanborn,0
2525,South Dakota,G4500890,37,46,1130,Shannon,0
2526,South Dakota,G4500910,37,46,1150,Spink,0
2527,South Dakota,G4600010,37,46,1170,Stanley,0
2528,South Dakota,G4600030,37,46,1190,Sully,0
2529,South Dakota,G4600050,37,46,1210,Todd,0
2530,South Dakota,G4600070,37,46,1230,Tripp,0
2531,South Dakota,G4600090,37,46,1250,Turner,0
2532,South Dakota,G4600110,37,46,1270,Union,0
2533,South Dakota,G4600130,37,46,1290,Walworth,0
2534,South Dakota,G4600150,37,46,1310,Washabaugh,0
2535,South Dakota,G4600170,37,46,1330,Washington,0
2536,South Dakota,G4600190,37,46,1350,Yankton,0
2537,South Dakota,G4600210,37,46,1370,Ziebach,0
2538,Tennessee,G4600230,54,47,10,Anderson,0
2539,Tennessee,G4600250,54,47,30,Bedford,0
2540,Tennessee,G4600270,54,47,50,Benton,0
2541,Tennessee,G4600290,54,47,70,Bledsoe,0
2542,Tennessee,G4600310,54,47,90,Blount,0
2543,Tennessee,G4600330,54,47,110,Bradley,0
2544,Tennessee,G4600350,54,47,130,Campbell,0
2545,Tennessee,G4600370,54,47,150,Cannon,0
2546,Tennessee,G4600390,54,47,170,Carroll,0
2547,Tennessee,G4600410,54,47,190,Carter,0
2548,Tennessee,G4600430,54,47,210,Cheatham,0
2549,Tennessee,G4600450,54,47,230,Chester,0
2550,Tennessee,G4600470,54,47,250,Claiborne,0
2551,Tennessee,G4600490,54,47,270,Clay,0
2552,Tennessee,G4600510,54,47,290,Cocke,0
2553,Tennessee,G4600530,54,47,310,Coffee,0
2554,Tennessee,G4600550,54,47,330,Crockett,0
2555,Tennessee,G4600570,54,47,350,Cumberland,0
2556,Tennessee,G4600590,54,47,370,Davidson,0
2557,Tennessee,G4600610,54,47,390,Decatur,0
2558,Tennessee,G4600630,54,47,410,DeKalb,0
2559,Tennessee,G4600650,54,47,430,Dickson,0
2560,Tennessee,G4600670,54,47,450,Dyer,0
2561,Tennessee,G4600690,54,47,470,Fayette,1
2562,Tennessee,G4600710,54,47,490,Fentress,0
2563,Tennessee,G4600730,54,47,510,Franklin,0
2564,Tennessee,G4600750,54,47,530,Gibson,1
2565,Tennessee,G4600770,54,47,550,Giles,0
2566,Tennessee,G4600790,54,47,570,Grainger,0
2567,Tennessee,G4600810,54,47,590,Greene,0
2568,Tennessee,G4600830,54,47,610,Grundy,0
2569,Tennessee,G4600850,54,47,630,Hamblen,0
2570,Tennessee,G4600870,54,47,650,Hamilton,1
2571,Tennessee,G4600890,54,47,670,Hancock,0
2572,Tennessee,G4600910,54,47,690,Hardeman,1
2573,Tennessee,G4600930,54,47,710,Hardin,0
2574,Tennessee,G4600950,54,47,730,Hawkins,0
2575,Tennessee,G4600970,54,47,750,Haywood,0
2576,Tennessee,G4600990,54,47,770,Henderson,0
2577,Tennessee,G4601010,54,47,790,Henry,0
2578,Tennessee,G4601020,54,47,810,Hickman,0
2579,Tennessee,G4601030,54,47,830,Houston,0
2580,Tennessee,G4601050,54,47,850,Humphreys,0
2581,Tennessee,G4601070,54,47,870,Jackson,0
2582,Tennessee,G4601090,54,47,890,Jefferson,0
2583,Tennessee,G4601110,54,47,910,Johnson,0
2584,Tennessee,G4601130,54,47,930,Knox,0
2585,Tennessee,G4601150,54,47,950,Lake,0
2586,Tennessee,G4601170,54,47,970,Lauderdale,0
2587,Tennessee,G4601190,54,47,990,Lawrence,0
2588,Tennessee,G4601210,54,47,1010,Lewis,0
2589,Tennessee,G4601230,54,47,1030,Lincoln,0
2590,Tennessee,G4601250,54,47,1050,Loudon,0
2591,Tennessee,G4601310,54,47,1110,Macon,0
2592,Tennessee,G4601330,54,47,1130,Madison,1
2593,Tennessee,G4601350,54,47,1150,Marion,0
2594,Tennessee,G4601370,54,47,1170,Marshall,0
2595,Tennessee,G4700010,54,47,1190,Maury,0
2596,Tennessee,G4601270,54,47,1070,McMinn,0
2597,Tennessee,G4601290,54,47,1090,McNairy,0
2598,Tennessee,G4700030,54,47,1210,Meigs,0
2599,Tennessee,G4700050,54,47,1230,Monroe,0
2600,Tennessee,G4700070,54,47,1250,Montgomery,0
2601,Tennessee,G4700090,54,47,1270,Moore,0
2602,Tennessee,G4700110,54,47,1290,Morgan,0
2603,Tennessee,G4700130,54,47,1310,Obion,0
2604,Tennessee,G4700150,54,47,1330,Overton,0
2605,Tennessee,G4700170,54,47,1350,Perry,0
2606,Tennessee,G4700190,54,47,1370,Pickett,0
2607,Tennessee,G4700210,54,47,1390,Polk,0
