,STATE,GISJOIN,STATEICP,STATEFIPS,COUNTYFIPS,ALLCOUNTIES,corrected_GISJOIN,EPLRA1
429,Georgia,G1200550,44.0,13,370,Calhoun,G1300370,0
430,Georgia,G1200570,44.0,13,390,Camden,G1300390,0
431,Georgia,G1200610,44.0,13,430,Candler,G1300430,0
432,Georgia,G1200630,44.0,13,450,Carroll,G1300450,0
433,Georgia,G1200650,44.0,13,470,Catoosa,G1300470,0
434,Georgia,G1200670,44.0,13,490,Charlton,G1300490,0
435,Georgia,G1200690,44.0,13,510,Chatham,G1300510,1
436,Georgia,G1200710,44.0,13,530,Chattahoochee,G1300530,0
437,Georgia,G1200730,44.0,13,550,Chattooga,G1300550,0
438,Georgia,G1200750,44.0,13,570,Cherokee,G1300570,0
439,Georgia,G1200770,44.0,13,590,Clarke,G1300590,0
440,Georgia,G1200790,44.0,13,610,Clay,G1300610,0
441,Georgia,G1200810,44.0,13,630,Clayton,G1300630,1
442,Georgia,G1200830,44.0,13,650,Clinch,G1300650,0
443,Georgia,G1200850,44.0,13,670,Cobb,G1300670,0
444,Georgia,G1200860,44.0,13,690,Coffee,G1300690,0
445,Georgia,G1200870,44.0,13,710,Colquitt,G1300710,0
446,Georgia,G1200890,44.0,13,730,Columbia,G1300730,0
447,Georgia,G1200910,44.0,13,750,Cook,G1300750,0
448,Georgia,G1200930,44.0,13,770,Coweta,G1300770,0
449,Georgia,G1200950,44.0,13,790,Crawford,G1300790,0
450,Georgia,G1200970,44.0,13,810,Crisp,G1300810,0
451,Georgia,G1200990,44.0,13,830,Dade,G1300830,0
452,Georgia,G1201010,44.0,13,850,Dawson,G1300850,0
453,Georgia,G1201030,44.0,13,870,Decatur,G1300870,0
454,Georgia,G1201050,44.0,13,890,DeKalb,G1300890,1
455,Georgia,G1201070,44.0,13,910,Dodge,G1300910,0
456,Georgia,G1201090,44.0,13,930,Dooly,G1300930,0
457,Georgia,G1201110,44.0,13,950,Dougherty,G1300950,0
458,Georgia,G1201130,44.0,13,970,Douglas,G1300970,0
459,Georgia,G1201150,44.0,13,990,Early,G1300990,0
460,Georgia,G1201170,44.0,13,1010,Echols,G1301010,0
461,Georgia,G1201190,44.0,13,1030,Effingham,G1301030,0
462,Georgia,G1201210,44.0,13,1050,Elbert,G1301050,0
463,Georgia,G1201230,44.0,13,1070,Emanuel,G1301070,0
464,Georgia,G1201250,44.0,13,1090,Evans,G1301090,0
465,Georgia,G1201270,44.0,13,1110,Fannin,G1301110,0
466,Georgia,G1201290,44.0,13,1130,Fayette,G1301130,0
467,Georgia,G1201310,44.0,13,1150,Floyd,G1301150,0
468,Georgia,G1201330,44.0,13,1170,Forsyth,G1301170,0
469,Georgia,G1300010,44.0,13,1190,Franklin,G1301190,0
470,Georgia,G1300030,44.0,13,1210,Fulton,G1301210,1
471,Georgia,G1300050,44.0,13,1230,Gilmer,G1301230,0
472,Georgia,G1300070,44.0,13,1250,Glascock,G1301250,0
473,Georgia,G1300090,44.0,13,1270,Glynn,G1301270,0
474,Georgia,G1300110,44.0,13,1290,Gordon,G1301290,0
475,Georgia,G1300130,44.0,13,1310,Grady,G1301310,0
476,Georgia,G1300150,44.0,13,1330,Greene,G1301330,0
477,Georgia,G1300170,44.0,13,1350,Gwinnett,G1301350,0
478,Georgia,G1300190,44.0,13,1370,Habersham,G1301370,0
479,Georgia,G1300210,44.0,13,1390,Hall,G1301390,0
480,Georgia,G1300230,44.0,13,1410,Hancock,G1301410,0
481,Georgia,G1300250,44.0,13,1430,Haralson,G1301430,0
482,Georgia,G1300270,44.0,13,1450,Harris,G1301450,0
483,Georgia,G1300290,44.0,13,1470,Hart,G1301470,0
484,Georgia,G1300310,44.0,13,1490,Heard,G1301490,0
485,Georgia,G1300330,44.0,13,1510,Henry,G1301510,0
486,Georgia,G1300350,44.0,13,1530,Houston,G1301530,0
487,Georgia,G1300370,44.0,13,1550,Irwin,G1301550,0
488,Georgia,G1300390,44.0,13,1570,Jackson,G1301570,0
489,Georgia,G1300395,44.0,13,1590,Jasper,G1301590,0
490,Georgia,G1300430,44.0,13,1610,Jeff Davis,G1301610,0
491,Georgia,G1300450,44.0,13,1630,Jefferson,G1301630,0
492,Georgia,G1300470,44.0,13,1650,Jenkins,G1301650,0
493,Georgia,G1300490,44.0,13,1670,Johnson,G1301670,0
494,Georgia,G1300510,44.0,13,1690,Jones,G1301690,0
495,Georgia,G1300530,44.0,13,1710,Lamar,G1301710,0
496,Georgia,G1300550,44.0,13,1730,Lanier,G1301730,0
497,Georgia,G1300570,44.0,13,1750,Laurens,G1301750,0
498,Georgia,G1300590,44.0,13,1770,Lee,G1301770,0
499,Georgia,G1300610,44.0,13,1790,Liberty,G1301790,0
500,Georgia,G1300630,44.0,13,1810,Lincoln,G1301810,0
501,Georgia,G1300650,44.0,13,1830,Long,G1301830,0
502,Georgia,G1300670,44.0,13,1850,Lowndes,G1301850,0
503,Georgia,G1300690,44.0,13,1870,Lumpkin,G1301870,0
504,Georgia,G1300750,44.0,13,1930,Macon,G1301930,0
505,Georgia,G1300770,44.0,13,1950,Madison,G1301950,0
506,Georgia,G1300790,44.0,13,1970,Marion,G1301970,0
507,Georgia,G1300710,44.0,13,1890,McDuffie,G1301890,0
508,Georgia,G1300730,44.0,13,1910,McIntosh,G1301910,0
509,Georgia,G1300810,44.0,13,1990,Meriwether,G1301990,0
510,Georgia,G1300830,44.0,13,2010,Miller,G1302010,0
511,Georgia,G1300850,44.0,13,2015,Milton,G1302015,0
512,Georgia,G1300870,44.0,13,2050,Mitchell,G1302050,0
513,Georgia,G1300890,44.0,13,2070,Monroe,G1302070,0
514,Georgia,G1300910,44.0,13,2090,Montgomery,G1302090,0
515,Georgia,G1300930,44.0,13,2110,Morgan,G1302110,0
516,Georgia,G1300950,44.0,13,2130,Murray,G1302130,0
517,Georgia,G1300970,44.0,13,2150,Muscogee,G1302150,1
518,Georgia,G1300990,44.0,13,2170,Newton,G1302170,0
519,Georgia,G1301010,44.0,13,2190,Oconee,G1302190,0
520,Georgia,G1301030,44.0,13,2210,Oglethorpe,G1302210,0
521,Georgia,G1301050,44.0,13,2230,Paulding,G1302230,0
522,Georgia,G1301070,44.0,13,2250,Peach,G1302250,0
523,Georgia,G1301090,44.0,13,2270,Pickens,G1302270,0
524,Georgia,G1301110,44.0,13,2290,Pierce,G1302290,0
525,Georgia,G1301130,44.0,13,2310,Pike,G1302310,0
526,Georgia,G1301150,44.0,13,2330,Polk,G1302330,0
527,Georgia,G1301170,44.0,13,2350,Pulaski,G1302350,0
528,Georgia,G1301190,44.0,13,2370,Putnam,G1302370,0
529,Georgia,G1301210,44.0,13,2390,Quitman,G1302390,0
530,Georgia,G1301230,44.0,13,2410,Rabun,G1302410,0
531,Georgia,G1301250,44.0,13,2430,Randolph,G1302430,0
532,Georgia,G1301270,44.0,13,2450,Richmond,G1302450,1
533,Georgia,G1301290,44.0,13,2470,Rockdale,G1302470,0
534,Georgia,G1301310,44.0,13,2490,Schley,G1302490,0
535,Georgia,G1301330,44.0,13,2510,Screven,G1302510,0
536,Georgia,G1301350,44.0,13,2530,Seminole,G1302530,0
537,Georgia,G1301370,44.0,13,2550,Spalding,G1302550,0
538,Georgia,G1301390,44.0,13,2570,Stephens,G1302570,0
539,Georgia,G1301410,44.0,13,2590,Stewart,G1302590,0
540,Georgia,G1301430,44.0,13,2610,Sumter,G1302610,0
541,Georgia,G1301450,44.0,13,2630,Talbot,G1302630,0
542,Georgia,G1301470,44.0,13,2650,Taliaferro,G1302650,0
543,Georgia,G1301490,44.0,13,2670,Tattnall,G1302670,0
544,Georgia,G1301510,44.0,13,2690,Taylor,G1302690,0
545,Georgia,G1301530,44.0,13,2710,Telfair,G1302710,0
546,Georgia,G1301550,44.0,13,2730,Terrell,G1302730,0
547,Georgia,G1301570,44.0,13,2750,Thomas,G1302750,0
548,Georgia,G1301590,44.0,13,2770,Tift,G1302770,0
549,Georgia,G1301610,44.0,13,2790,Toombs,G1302790,0
550,Georgia,G1301630,44.0,13,2810,Towns,G1302810,0
551,Georgia,G1301650,44.0,13,2830,Treutlen,G1302830,0
552,Georgia,G1301670,44.0,13,2850,Troup,G1302850,0
553,Georgia,G1301690,44.0,13,2870,Turner,G1302870,0
554,Georgia,G1301710,44.0,13,2890,Twiggs,G1302890,0
555,Georgia,G1301730,44.0,13,2910,Union,G1302910,0
556,Georgia,G1301750,44.0,13,2930,Upson,G1302930,0
557,Georgia,G1301770,44.0,13,2950,Walker,G1302950,1
558,Georgia,G1301790,44.0,13,2970,Walton,G1302970,0
559,Georgia,G1301810,44.0,13,2990,Ware,G1302990,0
560,Georgia,G1301830,44.0,13,3010,Warren,G1303010,0
561,Georgia,G1301850,44.0,13,3030,Washington,G1303030,0
562,Georgia,G1301870,44.0,13,3050,Wayne,G1303050,0
563,Georgia,G1301890,44.0,13,3070,Webster,G1303070,0
564,Georgia,G1301910,44.0,13,3090,Wheeler,G1303090,0
565,Georgia,G1301930,44.0,13,3110,White,G1303110,0
566,Georgia,G1301950,44.0,13,3130,Whitfield,G1303130,0
567,Georgia,G1301970,44.0,13,3150,Wilcox,G1303150,0
568,Georgia,G1301990,44.0,13,3170,Wilkes,G1303170,0
569,Georgia,G1302010,44.0,13,3190,Wilkinson,G1303190,0
570,Georgia,G1302015,44.0,13,3210,Worth,G1303210,0
571,Hawaii,G1302050,82.0,15,15,Hawaii,G1500015,0
572,Hawaii,G1302070,82.0,15,35,Honolulu,G1500035,0
573,Hawaii,G1302090,,15,5,Kalawao,G1500005,0
574,Hawaii,G1302110,82.0,15,75,Kauai,G1500075,0
575,Hawaii,G1302130,82.0,15,95,Maui,G1500095,0
576,Idaho,G1302150,63.0,16,10,Ada,G1600010,0
577,Idaho,G1302170,63.0,16,30,Adams,G1600030,0
578,Idaho,G1302190,63.0,16,50,Bannock,G1600050,0
579,Idaho,G1302210,63.0,16,70,Bear Lake,G1600070,0
580,Idaho,G1302230,63.0,16,90,Benewah,G1600090,0
581,Idaho,G1302250,63.0,16,110,Bingham,G1600110,0
582,Idaho,G1302270,63.0,16,130,Blaine,G1600130,0
583,Idaho,G1302290,63.0,16,150,Boise,G1600150,0
584,Idaho,G1302310,63.0,16,170,Bonner,G1600170,0
585,Idaho,G1302330,63.0,16,190,Bonneville,G1600190,0
586,Idaho,G1302350,63.0,16,210,Boundary,G1600210,0
587,Idaho,G1302370,63.0,16,230,Butte,G1600230,0
588,Idaho,G1302390,63.0,16,250,Camas,G1600250,0
589,Idaho,G1302410,63.0,16,270,Canyon,G1600270,0
590,Idaho,G1302430,63.0,16,290,Caribou,G1600290,0
591,Idaho,G1302450,63.0,16,310,Cassia,G1600310,0
592,Idaho,G1302470,63.0,16,330,Clark,G1600330,0
593,Idaho,G1302490,63.0,16,350,Clearwater,G1600350,0
594,Idaho,G1302510,63.0,16,370,Custer,G1600370,0
595,Idaho,G1302530,63.0,16,390,Elmore,G1600390,0
596,Idaho,G1302550,63.0,16,410,Franklin,G1600410,0
597,Idaho,G1302570,63.0,16,430,Fremont,G1600430,0
598,Idaho,G1302590,63.0,16,450,Gem,G1600450,0
599,Idaho,G1302610,63.0,16,470,Gooding,G1600470,0
600,Idaho,G1302630,63.0,16,490,Idaho,G1600490,0
601,Idaho,G1302650,63.0,16,510,Jefferson,G1600510,0
602,Idaho,G1302670,63.0,16,530,Jerome,G1600530,0
603,Idaho,G1302690,63.0,16,550,Kootenai,G1600550,0
604,Idaho,G1302710,63.0,16,570,Latah,G1600570,0
605,Idaho,G1302730,63.0,16,590,Lemhi,G1600590,0
606,Idaho,G1302750,63.0,16,610,Lewis,G1600610,0
607,Idaho,G1302770,63.0,16,630,Lincoln,G1600630,0
608,Idaho,G1302790,63.0,16,650,Madison,G1600650,0
609,Idaho,G1302810,63.0,16,670,Minidoka,G1600670,0
610,Idaho,G1302830,63.0,16,690,Nez Perce,G1600690,0
611,Idaho,G1302850,63.0,16,710,Oneida,G1600710,0
612,Idaho,G1302870,63.0,16,730,Owyhee,G1600730,0
613,Idaho,G1302890,63.0,16,750,Payette,G1600750,0
614,Idaho,G1302910,63.0,16,770,Power,G1600770,0
615,Idaho,G1302930,63.0,16,790,Shoshone,G1600790,0
616,Idaho,G1302950,63.0,16,810,Teton,G1600810,0
617,Idaho,G1302970,63.0,16,830,Twin Falls,G1600830,0
618,Idaho,G1302990,63.0,16,850,Valley,G1600850,0
619,Idaho,G1303010,63.0,16,870,Washington,G1600870,0
620,Idaho,G1303030,63.0,16,875,Yellowstone National Park,G1600875,0
621,Illinois,G1303050,21.0,17,10,Adams,G1700010,0
622,Illinois,G1303070,21.0,17,30,Alexander,G1700030,0
623,Illinois,G1303090,21.0,17,50,Bond,G1700050,0
624,Illinois,G1303110,21.0,17,70,Boone,G1700070,0
625,Illinois,G1303130,21.0,17,90,Brown,G1700090,0
626,Illinois,G1303150,21.0,17,110,Bureau,G1700110,0
627,Illinois,G1303170,21.0,17,130,Calhoun,G1700130,0
628,Illinois,G1303190,21.0,17,150,Carroll,G1700150,0
629,Illinois,G1303210,21.0,17,170,Cass,G1700170,0
630,Illinois,G1550015,21.0,17,190,Champaign,G1700190,0
631,Illinois,G1550035,21.0,17,210,Christian,G1700210,0
632,Illinois,G1500050,21.0,17,230,Clark,G1700230,0
633,Illinois,G1550075,21.0,17,250,Clay,G1700250,0
634,Illinois,G1550095,21.0,17,270,Clinton,G1700270,0
635,Illinois,G1600010,21.0,17,290,Coles,G1700290,0
636,Illinois,G1600030,21.0,17,310,Cook,G1700310,1
637,Illinois,G1600050,21.0,17,330,Crawford,G1700330,0
638,Illinois,G1600070,21.0,17,350,Cumberland,G1700350,0
639,Illinois,G1600110,21.0,17,390,De Witt,G1700390,0
640,Illinois,G1600090,21.0,17,370,DeKalb,G1700370,0
641,Illinois,G1600130,21.0,17,410,Douglas,G1700410,0
642,Illinois,G1600150,21.0,17,430,Dupage,G1700430,0
643,Illinois,G1600170,21.0,17,450,Edgar,G1700450,0
644,Illinois,G1600190,21.0,17,470,Edwards,G1700470,0
645,Illinois,G1600210,21.0,17,490,Effingham,G1700490,0
646,Illinois,G1600230,21.0,17,510,Fayette,G1700510,0
647,Illinois,G1600250,21.0,17,530,Ford,G1700530,0
648,Illinois,G1600270,21.0,17,550,Franklin,G1700550,0
649,Illinois,G1600290,21.0,17,570,Fulton,G1700570,0
650,Illinois,G1600310,21.0,17,590,Gallatin,G1700590,0
651,Illinois,G1600330,21.0,17,610,Greene,G1700610,0
652,Illinois,G1600350,21.0,17,630,Grundy,G1700630,0
653,Illinois,G1600370,21.0,17,650,Hamilton,G1700650,0
654,Illinois,G1600390,21.0,17,670,Hancock,G1700670,0
655,Illinois,G1600410,21.0,17,690,Hardin,G1700690,0
656,Illinois,G1600430,21.0,17,710,Henderson,G1700710,0
657,Illinois,G1600450,21.0,17,730,Henry,G1700730,0
658,Illinois,G1600470,21.0,17,750,Iroquois,G1700750,0
659,Illinois,G1600490,21.0,17,770,Jackson,G1700770,0
660,Illinois,G1600510,21.0,17,790,Jasper,G1700790,0
661,Illinois,G1600530,21.0,17,810,Jefferson,G1700810,0
662,Illinois,G1600550,21.0,17,830,Jersey,G1700830,0
663,Illinois,G1600570,21.0,17,850,Jo Daviess,G1700850,0
664,Illinois,G1600590,21.0,17,870,Johnson,G1700870,0
665,Illinois,G1600610,21.0,17,890,Kane,G1700890,1
666,Illinois,G1600630,21.0,17,910,Kankakee,G1700910,0
667,Illinois,G1600650,21.0,17,930,Kendall,G1700930,1
668,Illinois,G1600670,21.0,17,950,Knox,G1700950,0
669,Illinois,G1600710,21.0,17,990,La Salle,G1700990,0
670,Illinois,G1600690,21.0,17,970,Lake,G1700970,1
671,Illinois,G1600730,21.0,17,1010,Lawrence,G1701010,0
672,Illinois,G1600750,21.0,17,1030,Lee,G1701030,0
673,Illinois,G1600770,21.0,17,1050,Livingston,G1701050,0
674,Illinois,G1600790,21.0,17,1070,Logan,G1701070,0
675,Illinois,G1600870,21.0,17,1150,Macon,G1701150,1
676,Illinois,G1600875,21.0,17,1170,Macoupin,G1701170,0
677,Illinois,G1700010,21.0,17,1190,Madison,G1701190,1
678,Illinois,G1700030,21.0,17,1210,Marion,G1701210,0
679,Illinois,G1700050,21.0,17,1230,Marshall,G1701230,0
680,Illinois,G1700070,21.0,17,1250,Mason,G1701250,0
681,Illinois,G1700090,21.0,17,1270,Massac,G1701270,0
682,Illinois,G1600810,21.0,17,1090,McDonough,G1701090,0
683,Illinois,G1600830,21.0,17,1110,McHenry,G1701110,0
684,Illinois,G1600850,21.0,17,1130,McLean,G1701130,0
685,Illinois,G1700110,21.0,17,1290,Menard,G1701290,0
686,Illinois,G1700130,21.0,17,1310,Mercer,G1701310,0
687,Illinois,G1700150,21.0,17,1330,Monroe,G1701330,0
688,Illinois,G1700170,21.0,17,1350,Montgomery,G1701350,0
689,Illinois,G1700190,21.0,17,1370,Morgan,G1701370,0
690,Illinois,G1700210,21.0,17,1390,Moultrie,G1701390,0
691,Illinois,G1700230,21.0,17,1410,Ogle,G1701410,0
692,Illinois,G1700250,21.0,17,1430,Peoria,G1701430,1
693,Illinois,G1700270,21.0,17,1450,Perry,G1701450,0
694,Illinois,G1700290,21.0,17,1470,Piatt,G1701470,0
695,Illinois,G1700310,21.0,17,1490,Pike,G1701490,0
696,Illinois,G1700330,21.0,17,1510,Pope,G1701510,0
697,Illinois,G1700350,21.0,17,1530,Pulaski,G1701530,0
698,Illinois,G1700370,21.0,17,1550,Putnam,G1701550,0
699,Illinois,G1700390,21.0,17,1570,Randolph,G1701570,0
700,Illinois,G1700410,21.0,17,1590,Richland,G1701590,0
701,Illinois,G1700430,21.0,17,1610,Rock Island,G1701610,0
702,Illinois,G1700470,21.0,17,1650,Saline,G1701650,0
703,Illinois,G1700490,21.0,17,1670,Sangamon,G1701670,1
704,Illinois,G1700510,21.0,17,1690,Schuyler,G1701690,0
705,Illinois,G1700530,21.0,17,1710,Scott,G1701710,0
706,Illinois,G1700550,21.0,17,1730,Shelby,G1701730,0
707,Illinois,G1700450,21.0,17,1630,St Clair,G1701630,1
708,Illinois,G1700570,21.0,17,1750,Stark,G1701750,0
709,Illinois,G1700590,21.0,17,1770,Stephenson,G1701770,0
710,Illinois,G1700610,21.0,17,1790,Tazewell,G1701790,1
711,Illinois,G1700630,21.0,17,1810,Union,G1701810,0
712,Illinois,G1700650,21.0,17,1830,Vermilion,G1701830,0
713,Illinois,G1700670,21.0,17,1850,Wabash,G1701850,0
714,Illinois,G1700690,21.0,17,1870,Warren,G1701870,0
715,Illinois,G1700710,21.0,17,1890,Washington,G1701890,0
716,Illinois,G1700730,21.0,17,1910,Wayne,G1701910,0
717,Illinois,G1700750,21.0,17,1930,White,G1701930,0
718,Illinois,G1700770,21.0,17,1950,Whiteside,G1701950,0
719,Illinois,G1700790,21.0,17,1970,Will,G1701970,1
720,Illinois,G1700810,21.0,17,1990,Williamson,G1701990,0
721,Illinois,G1700830,21.0,17,2010,Winnebago,G1702010,1
722,Illinois,G1700850,21.0,17,2030,Woodford,G1702030,0
723,Indiana,G1700870,22.0,18,10,Adams,G1800010,0
724,Indiana,G1700890,22.0,18,30,Allen,G1800030,1
725,Indiana,G1700910,22.0,18,50,Bartholomew,G1800050,0
726,Indiana,G1700930,22.0,18,70,Benton,G1800070,0
727,Indiana,G1700950,22.0,18,90,Blackford,G1800090,0
728,Indiana,G1700970,22.0,18,110,Boone,G1800110,0
729,Indiana,G1700990,22.0,18,130,Brown,G1800130,0
730,Indiana,G1701010,22.0,18,150,Carroll,G1800150,0
731,Indiana,G1701030,22.0,18,170,Cass,G1800170,0
732,Indiana,G1701050,22.0,18,190,Clark,G1800190,0
733,Indiana,G1701070,22.0,18,210,Clay,G1800210,0
734,Indiana,G1701090,22.0,18,230,Clinton,G1800230,0
735,Indiana,G1701110,22.0,18,250,Crawford,G1800250,0
736,Indiana,G1701130,22.0,18,270,Daviess,G1800270,0
737,Indiana,G1701150,22.0,18,290,Dearborn,G1800290,0
738,Indiana,G1701170,22.0,18,310,Decatur,G1800310,0
739,Indiana,G1701190,22.0,18,330,DeKalb,G1800330,0
740,Indiana,G1701210,22.0,18,350,Delaware,G1800350,1
741,Indiana,G1701230,22.0,18,370,Dubois,G1800370,0
742,Indiana,G1701250,22.0,18,390,Elkhart,G1800390,0
743,Indiana,G1701270,22.0,18,410,Fayette,G1800410,0
744,Indiana,G1701290,22.0,18,430,Floyd,G1800430,0
745,Indiana,G1701310,22.0,18,450,Fountain,G1800450,0
746,Indiana,G1701330,22.0,18,470,Franklin,G1800470,0
747,Indiana,G1701350,22.0,18,490,Fulton,G1800490,0
748,Indiana,G1701370,22.0,18,510,Gibson,G1800510,0
749,Indiana,G1701390,22.0,18,530,Grant,G1800530,0
750,Indiana,G1701410,22.0,18,550,Greene,G1800550,0
751,Indiana,G1701430,22.0,18,570,Hamilton,G1800570,0
752,Indiana,G1701450,22.0,18,590,Hancock,G1800590,0
753,Indiana,G1701470,22.0,18,610,Harrison,G1800610,0
754,Indiana,G1701490,22.0,18,630,Hendricks,G1800630,0
755,Indiana,G1701510,22.0,18,650,Henry,G1800650,0
756,Indiana,G1701530,22.0,18,670,Howard,G1800670,0
757,Indiana,G1701550,22.0,18,690,Huntington,G1800690,0
758,Indiana,G1701570,22.0,18,710,Jackson,G1800710,0
759,Indiana,G1701590,22.0,18,730,Jasper,G1800730,0
760,Indiana,G1701610,22.0,18,750,Jay,G1800750,0
761,Indiana,G1701630,22.0,18,770,Jefferson,G1800770,0
762,Indiana,G1701650,22.0,18,790,Jennings,G1800790,0
763,Indiana,G1701670,22.0,18,810,Johnson,G1800810,0
764,Indiana,G1701690,22.0,18,830,Knox,G1800830,0
765,Indiana,G1701710,22.0,18,850,Kosciusko,G1800850,0
766,Indiana,G1701730,22.0,18,870,Lagrange,G1800870,0
767,Indiana,G1701750,22.0,18,890,Lake,G1800890,1
768,Indiana,G1701770,22.0,18,910,LaPorte,G1800910,0
769,Indiana,G1701790,22.0,18,930,Lawrence,G1800930,0
770,Indiana,G1701810,22.0,18,950,Madison,G1800950,0
771,Indiana,G1701830,22.0,18,970,Marion,G1800970,1
772,Indiana,G1701850,22.0,18,990,Marshall,G1800990,0
773,Indiana,G1701870,22.0,18,1010,Martin,G1801010,0
774,Indiana,G1701890,22.0,18,1030,Miami,G1801030,0
775,Indiana,G1701910,22.0,18,1050,Monroe,G1801050,0
776,Indiana,G1701930,22.0,18,1070,Montgomery,G1801070,0
777,Indiana,G1701950,22.0,18,1090,Morgan,G1801090,0
778,Indiana,G1701970,22.0,18,1110,Newton,G1801110,0
779,Indiana,G1701990,22.0,18,1130,Noble,G1801130,0
780,Indiana,G1702010,22.0,18,1150,Ohio,G1801150,0
781,Indiana,G1702030,22.0,18,1170,Orange,G1801170,0
782,Indiana,G1800010,22.0,18,1190,Owen,G1801190,0
783,Indiana,G1800030,22.0,18,1210,Parke,G1801210,0
784,Indiana,G1800050,22.0,18,1230,Perry,G1801230,0
785,Indiana,G1800070,22.0,18,1250,Pike,G1801250,0
786,Indiana,G1800090,22.0,18,1270,Porter,G1801270,1
787,Indiana,G1800110,22.0,18,1290,Posey,G1801290,0
788,Indiana,G1800130,22.0,18,1310,Pulaski,G1801310,0
789,Indiana,G1800150,22.0,18,1330,Putnam,G1801330,0
790,Indiana,G1800170,22.0,18,1350,Randolph,G1801350,0
791,Indiana,G1800190,22.0,18,1370,Ripley,G1801370,0
792,Indiana,G1800210,22.0,18,1390,Rush,G1801390,0
793,Indiana,G1800250,22.0,18,1430,Scott,G1801430,0
794,Indiana,G1800270,22.0,18,1450,Shelby,G1801450,0
795,Indiana,G1800290,22.0,18,1470,Spencer,G1801470,0
796,Indiana,G1800230,22.0,18,1410,St Joseph,G1801410,1
797,Indiana,G1800310,22.0,18,1490,Starke,G1801490,0
798,Indiana,G1800330,22.0,18,1510,Steuben,G1801510,0
799,Indiana,G1800350,22.0,18,1530,Sullivan,G1801530,0
800,Indiana,G1800370,22.0,18,1550,Switzerland,G1801550,0
801,Indiana,G1800390,22.0,18,1570,Tippecanoe,G1801570,0
802,Indiana,G1800410,22.0,18,1590,Tipton,G1801590,0
803,Indiana,G1800430,22.0,18,1610,Union,G1801610,0
804,Indiana,G1800450,22.0,18,1630,Vanderburgh,G1801630,1
805,Indiana,G1800470,22.0,18,1650,Vermillion,G1801650,0
806,Indiana,G1800490,22.0,18,1670,Vigo,G1801670,1
807,Indiana,G1800510,22.0,18,1690,Wabash,G1801690,0
808,Indiana,G1800530,22.0,18,1710,Warren,G1801710,0
809,Indiana,G1800550,22.0,18,1730,Warrick,G1801730,0
810,Indiana,G1800570,22.0,18,1750,Washington,G1801750,0
811,Indiana,G1800590,22.0,18,1770,Wayne,G1801770,0
812,Indiana,G1800610,22.0,18,1790,Wells,G1801790,0
813,Indiana,G1800630,22.0,18,1810,White,G1801810,0
814,Indiana,G1800650,22.0,18,1830,Whitley,G1801830,0
815,Iowa,G1800670,31.0,19,10,Adair,G1900010,0
816,Iowa,G1800690,31.0,19,30,Adams,G1900030,0
817,Iowa,G1800710,31.0,19,50,Allamakee,G1900050,0
818,Iowa,G1800730,31.0,19,70,Appanoose,G1900070,0
819,Iowa,G1800750,31.0,19,90,Audubon,G1900090,0
820,Iowa,G1800770,31.0,19,110,Benton,G1900110,0
821,Iowa,G1800790,31.0,19,130,Black Hawk,G1900130,1
822,Iowa,G1800810,31.0,19,150,Boone,G1900150,0
823,Iowa,G1800830,31.0,19,170,Bremer,G1900170,0
824,Iowa,G1800850,31.0,19,190,Buchanan,G1900190,0
825,Iowa,G1800870,31.0,19,210,Buena Vista,G1900210,0
826,Iowa,G1800890,31.0,19,230,Butler,G1900230,0
827,Iowa,G1800910,31.0,19,250,Calhoun,G1900250,0
828,Iowa,G1800930,31.0,19,270,Carroll,G1900270,0
829,Iowa,G1800950,31.0,19,290,Cass,G1900290,0
830,Iowa,G1800970,31.0,19,310,Cedar,G1900310,0
831,Iowa,G1800990,31.0,19,330,Cerro Gordo,G1900330,0
832,Iowa,G1801010,31.0,19,350,Cherokee,G1900350,0
833,Iowa,G1801030,31.0,19,370,Chickasaw,G1900370,0
834,Iowa,G1801050,31.0,19,390,Clarke,G1900390,0
835,Iowa,G1801070,31.0,19,410,Clay,G1900410,0
836,Iowa,G1801090,31.0,19,430,Clayton,G1900430,0
837,Iowa,G1801110,31.0,19,450,Clinton,G1900450,0
838,Iowa,G1801130,31.0,19,470,Crawford,G1900470,0
839,Iowa,G1801150,31.0,19,490,Dallas,G1900490,0
840,Iowa,G1801170,31.0,19,510,Davis,G1900510,0
841,Iowa,G1801190,31.0,19,530,Decatur,G1900530,0
