,STATE,GISJOIN,STATEFIPS,COUNTYFIPS,ALLCOUNTIES,GR.SV2,GR.LRA2,GR.LRA3,MM.LRA1,EP.SV1,EP.LRA1,EP.SV2,EP.LRA2,EP.SV3,cty_percentage
279,Colorado,G0600230,8,230,Costilla,1,1,0,1,0,0,0,0,0,0.0202804600805816
280,Colorado,G0600250,8,250,Crowley,1,1,0,1,0,0,0,0,0,0.100149454929082
281,Colorado,G0600270,8,270,Custer,1,1,0,1,0,0,0,0,0,0.0168099391581464
282,Colorado,G0600290,8,290,Delta,1,1,0,1,0,0,0,0,0,0.0099658521647185
283,Colorado,G0600310,8,310,Denver,1,1,0,0,0,1,0,1,0,0.101202585278575
284,Colorado,G0600330,8,330,Dolores,1,1,0,1,0,0,0,0,0,0.003103054058468
285,Colorado,G0600350,8,350,Douglas,1,1,0,1,0,0,0,0,0,0.0967824012606096
286,Colorado,G0600370,8,370,Eagle,1,1,0,1,0,0,0,0,0,0.0128445960164886
287,Colorado,G0600410,8,410,El Paso,1,1,0,0,0,0,0,0,0,0.0521633553159966
288,Colorado,G0600390,8,390,Elbert,1,1,0,1,0,0,0,0,0,0.133920228754123
289,Colorado,G0600430,8,430,Fremont,1,1,0,1,0,0,0,0,0,0.0208133570411194
290,Colorado,G0600450,8,450,Garfield,1,1,0,1,0,0,0,0,0,0.0205706672389434
291,Colorado,G0600470,8,470,Gilpin,1,1,0,1,0,0,0,0,0,0.0108088863571632
292,Colorado,G0600490,8,490,Grand,1,1,0,1,0,0,0,0,0,0.0076537264503981
293,Colorado,G0600510,8,510,Gunnison,1,1,0,1,0,0,0,0,0,0.0054726241639752
294,Colorado,G0600530,8,530,Hinsdale,1,1,0,1,0,0,0,0,0,0.0079472968733661
295,Colorado,G0600550,8,550,Huerfano,1,1,0,1,0,0,0,0,0,0.0106656306007094
296,Colorado,G0600570,8,570,Jackson,1,1,0,1,0,0,0,0,0,0.14354854462938
297,Colorado,G0600590,8,590,Jefferson,1,1,0,1,0,1,0,0,0,0.19649512267799
298,Colorado,G0600610,8,610,Kiowa,1,1,0,1,0,0,0,0,0,0.0340533427480181
299,Colorado,G0600630,8,630,Kit Carson,1,1,0,1,0,0,0,0,0,0.0186666089534796
300,Colorado,G0600670,8,670,La Plata,1,1,0,1,0,0,0,0,0,0.0057327582259585
301,Colorado,G0600650,8,650,Lake,1,1,0,1,0,0,0,0,0,0.118904118238553
302,Colorado,G0600690,8,690,Larimer,1,1,0,1,0,0,0,0,0,0.0108210288944601
303,Colorado,G0600710,8,710,Las Animas,1,1,0,1,0,0,0,0,0,0.01890121257399
304,Colorado,G0600730,8,730,Lincoln,1,1,0,1,0,0,0,0,0,0.048457077539465
305,Colorado,G0600750,8,750,Logan,1,1,0,1,0,0,0,0,0,0.0468978348937459
306,Colorado,G0600770,8,770,Mesa,1,1,0,1,0,0,0,0,0,0.0087516445717903
307,Colorado,G0600790,8,790,Mineral,1,1,0,1,0,0,0,0,0,0.0272358630700811
308,Colorado,G0600810,8,810,Moffat,1,1,0,1,0,0,0,0,0,0.0061019133225107
309,Colorado,G0600830,8,830,Montezuma,1,1,0,1,0,0,0,0,0,0.0040843871009206
310,Colorado,G0600850,8,850,Montrose,1,1,0,1,0,0,0,0,0,0.0068183229409325
311,Colorado,G0600870,8,870,Morgan,1,1,0,1,0,0,0,0,0,0.0679028547642467
312,Colorado,G0600890,8,890,Otero,1,1,0,1,0,0,0,0,0,0.0350618971013608
313,Colorado,G0600910,8,910,Ouray,1,1,0,1,0,0,0,0,0,0.0012903453883409
314,Colorado,G0600930,8,930,Park,1,1,0,1,0,0,0,0,0,0.0058473296483738
315,Colorado,G0600950,8,950,Phillips,1,1,0,1,0,0,0,0,0,0.367381056373029
316,Colorado,G0600970,8,970,Pitkin,1,1,0,1,0,0,0,0,0,0.0090973662795346
317,Colorado,G0600990,8,990,Prowers,1,1,0,1,0,0,0,0,0,0.0077436051925288
318,Colorado,G0601010,8,1010,Pueblo,1,1,0,1,0,1,0,0,0,0.0248710720247712
319,Colorado,G0601050,8,1030,Rio Blanco,1,1,0,1,0,0,0,0,0,0.010459608244783
320,Colorado,G0601070,8,1050,Rio Grande,1,1,0,1,0,0,0,0,0,0.0080872876815476
321,Colorado,G0601030,8,1070,Routt County,1,1,0,1,0,0,0,0,0,0.09663684954905406
322,Colorado,G0601110,8,1090,Saguache,1,1,0,1,0,0,0,0,0,0.0095141492475989
323,Colorado,G0601130,8,1110,San Juan,1,1,0,1,0,0,0,0,0,0.006895130147995
324,Colorado,G0601150,8,1130,San Miguel,1,1,0,1,0,0,0,0,0,0.0176591869377491
325,Colorado,G0800010,8,1150,Sedgwick,1,1,0,1,0,0,0,0,0,0.0933320661903509
326,Colorado,G0800030,8,1170,Summit,1,1,0,1,0,0,0,0,0,0.133040580090115
327,Colorado,G0800050,8,1190,Teller,1,1,0,1,0,0,0,0,0,0.0076789550571453
328,Colorado,G0800070,8,1210,Washington,1,1,0,1,0,0,0,0,0,0.0539828171013083
329,Colorado,G0800090,8,1230,Weld,1,1,0,1,0,0,0,0,0,0.0147915251507065
330,Colorado,G0800110,8,1250,Yuma,1,1,0,1,0,0,0,0,0,0.0253301523232133
331,Connecticut,G0800130,9,10,Fairfield,1,1,0,1,1,1,1,1,0,0.127111549118769
332,Connecticut,G0800140,9,30,Hartford,1,1,0,0,1,1,1,1,1,0.153950396563449
333,Connecticut,G0800150,9,50,Litchfield,1,1,0,1,1,1,0,0,0,0.0199488407665463
334,Connecticut,G0800170,9,70,Middlesex,1,1,0,1,0,0,0,0,0,0.0752289346572122
335,Connecticut,G0800190,9,90,New Haven,1,1,0,1,1,1,1,1,1,0.145583834113953
336,Connecticut,G0800210,9,110,New London,1,1,0,1,0,0,0,0,0,0.067872763333458
337,Connecticut,G0800230,9,130,Tolland,1,1,0,1,0,0,0,0,0,0.036676152557755
338,Connecticut,G0800250,9,150,Windham,1,1,0,1,0,0,0,0,0,0.0253820346674606
339,Delaware,G0800270,10,10,Kent,1,1,0,1,0,0,1,1,1,0.118921483150622
340,Delaware,G0800290,10,30,New Castle,1,1,0,0,0,0,1,1,1,0.255301409286528
341,Delaware,G0800310,10,50,Sussex,1,1,0,1,0,0,1,1,0,0.100231119585545
342,District Of Columbia,G0800330,11,10,District Of Columbia,1,1,1,0,0,0,0,1,0,0.480405
343,Florida,G0800350,12,10,Alachua,1,1,1,0,0,0,1,1,0,0.206575262937308
344,Florida,G0800370,12,30,Baker,1,1,1,1,0,0,0,0,0,0.113679185367093
345,Florida,G0800390,12,50,Bay,1,1,1,1,0,0,0,0,0,0.0777459172041473
346,Florida,G0800410,12,70,Bradford,1,1,1,1,0,0,0,0,0,0.0664577394183862
347,Florida,G0800430,12,90,Brevard,1,1,1,1,0,0,1,1,0,0.10649519885479
348,Florida,G0800450,12,110,Broward,0,0,1,1,0,0,1,1,1,0.293612625211074
349,Florida,G0800470,12,130,Calhoun,1,1,1,1,0,0,0,0,0,0.164469343539617
350,Florida,G0800490,12,150,Charlotte,1,1,1,1,0,0,0,0,0,0.0747339616096668
351,Florida,G0800510,12,170,Citrus,1,1,1,1,0,0,0,0,0,0.0304183586140661
352,Florida,G0800530,12,190,Clay,1,1,1,1,0,0,0,0,0,0.0832851138622971
353,Florida,G0800550,12,210,Collier,1,1,1,1,0,0,0,0,0,0.0721497416500781
354,Florida,G0800570,12,230,Columbia,1,1,1,1,0,0,1,0,0,0.109385870590899
355,Florida,G0800590,12,250,Dade,0,0,1,0,1,0,1,1,1,0.14254052535249556
356,Florida,G0800610,12,270,DeSoto,1,1,1,1,0,0,0,0,0,0.243010745915414
357,Florida,G0800630,12,290,Dixie,1,1,1,1,0,0,0,0,0,0.0921412496089295
358,Florida,G0800650,12,310,Duval,1,1,1,0,1,1,1,1,1,0.301052088201726
359,Florida,G0800670,12,330,Escambia,1,1,1,0,0,0,1,1,1,0.240662197618395
360,Florida,G0800690,12,350,Flagler,1,1,1,1,0,0,0,0,0,0.11134306443929
361,Florida,G0800710,12,370,Franklin,1,1,1,1,0,0,0,0,0,0.152922460789385
362,Florida,G0800730,12,390,Gadsden,1,1,1,1,0,0,0,1,0,0.559169831061884
363,Florida,G0800750,12,410,Gilchrist,1,1,1,1,0,0,0,0,0,0.0558454524903926
364,Florida,G0800770,12,430,Glades,1,1,1,1,0,0,0,0,0,0.134871090579936
365,Florida,G0800790,12,450,Gulf,1,1,1,1,0,0,0,0,0,0.167273221075502
366,Florida,G0800810,12,470,Hamilton,1,1,1,1,0,0,0,0,0,0.195554281529022
367,Florida,G0800830,12,490,Hardee,1,1,1,1,0,0,0,0,0,0.0743269934498418
368,Florida,G0800850,12,510,Hendry,1,1,1,1,0,0,0,0,0,0.127795666535098
369,Florida,G0800870,12,530,Hernando,1,1,1,1,0,0,0,0,0,0.0576234404385433
370,Florida,G0800890,12,550,Highlands,0,0,1,1,0,0,1,0,0,0.103875918233717
371,Florida,G0800910,12,570,Hillsborough,1,1,1,0,1,1,1,1,1,0.14323138387406
372,Florida,G0800930,12,590,Holmes,1,1,1,1,0,0,0,0,0,0.202223960260651
373,Florida,G0800950,12,610,Indian River,0,0,1,1,0,0,0,0,0,0.0943237417951014
374,Florida,G0800970,12,630,Jackson,1,1,1,1,0,0,1,1,1,0.14354854462938
375,Florida,G0800990,12,650,Jefferson,1,1,1,1,0,0,0,0,0,0.19649512267799
376,Florida,G0801010,12,670,Lafayette,1,1,1,1,0,0,0,0,0,0.145367755196059
377,Florida,G0801070,12,690,Lake,1,1,1,1,0,0,0,0,0,0.118904118238553
378,Florida,G0801030,12,710,Lee,1,1,1,1,0,0,1,0,0,0.139858960541653
379,Florida,G0801050,12,730,Leon,1,1,1,1,0,0,1,0,0,0.302574811527479
380,Florida,G0801070,12,750,Levy,1,1,1,1,0,0,0,0,0,0.0941870822678958
381,Florida,G0801090,12,770,Liberty,1,1,1,1,0,0,0,0,1,0.23958009764374
382,Florida,G0801110,12,790,Madison,1,1,1,1,0,0,1,1,0,0.160081349438803
383,Florida,G0801130,12,810,Manatee,1,1,1,1,0,0,0,0,0,0.0924820976736535
384,Florida,G0801150,12,830,Marion,1,1,1,1,0,0,1,0,0,0.179172836767939
385,Florida,G0801170,12,850,Martin,0,0,1,1,0,0,0,0,0,0.0873730102253776
386,Florida,G0801190,12,86,Miami-Dade County,0,0,1,0,1,0,1,1,1,0.14254052535249556
387,Florida,G0801210,12,870,Monroe,0,0,1,1,0,0,0,0,0,0.123488731699434
388,Florida,G0801230,12,890,Nassau,1,1,1,1,0,0,0,0,0,0.122436646530999
389,Florida,G0801250,12,910,Okaloosa,1,1,1,1,0,0,0,0,0,0.100929315921387
390,Florida,G0900010,12,930,Okeechobee,0,0,1,1,0,0,0,0,0,0.086938195925015
391,Florida,G0900030,12,950,Orange,1,1,1,1,0,0,1,1,1,0.0847506274628565
392,Florida,G0900050,12,970,Osceola,1,1,1,1,0,0,0,0,0,0.125703516594914
393,Florida,G0900070,12,990,Palm Beach,0,0,1,1,0,0,1,1,1,0.191732441124883
394,Florida,G0900090,12,1010,Pasco,1,1,1,1,0,0,0,0,0,0.0593424966190684
395,Florida,G0900110,12,1030,Pinellas,1,1,1,1,1,1,0,0,0,0.10956004278832
396,Florida,G0900130,12,1050,Polk,1,1,1,1,0,0,1,1,1,0.103000815290063
397,Florida,G0900150,12,1070,Putnam,1,1,1,1,0,0,1,0,1,0.0616650215762804
398,Florida,G1000050,12,1130,Santa Rosa,1,1,1,1,0,0,1,1,0,0.0637513486417635
399,Florida,G1100010,12,1150,Sarasota,1,1,1,1,0,0,0,0,0,0.0481158025575903
400,Florida,G1200010,12,1170,Seminole,1,1,1,1,0,0,1,0,0,0.124209422012787
401,Florida,G1000010,12,1090,St Johns,1,1,1,1,0,0,1,0,0,0.14254052535249556
402,Florida,G1000030,12,1110,St Lucie,0,0,1,1,0,0,1,0,1,0.14254052535249556
403,Florida,G1200030,12,1190,Sumter,1,1,1,1,0,0,0,0,0,0.319829701192972
404,Florida,G1200050,12,1210,Suwannee,1,1,1,1,0,0,0,1,0,0.130112279728675
405,Florida,G1200070,12,1230,Taylor,1,1,1,1,0,0,1,0,1,0.0861021083330942
406,Florida,G1200090,12,1250,Union,1,1,1,1,0,0,0,0,0,0.17327923138397
407,Florida,G1200110,12,1270,Volusia,1,1,1,1,0,0,0,0,0,0.112478115029563
408,Florida,G1200130,12,1290,Wakulla,1,1,1,1,0,0,0,0,0,0.141238741312501
409,Florida,G1200150,12,1310,Walton,1,1,1,1,0,0,0,0,0,0.124765094397401
410,Florida,G1200170,12,1330,Washington,1,1,1,1,0,0,0,0,0,0.0539828171013083
411,Georgia,G1200190,13,10,Appling,1,1,1,1,0,0,0,0,0,0.193683276839738
412,Georgia,G1200210,13,30,Atkinson,1,1,1,1,0,0,0,0,0,0.173123583789529
413,Georgia,G1200230,13,50,Bacon,1,1,1,1,0,0,0,0,0,0.162416237884408
414,Georgia,G1200250,13,70,Baker,1,1,1,1,0,0,0,0,0,0.113679185367093
415,Georgia,G1200270,13,90,Baldwin,1,1,1,1,0,0,0,0,0,0.150646377944237
416,Georgia,G1200290,13,110,Banks,0,0,1,1,0,0,0,0,0,0.0268356584633988
417,Georgia,G1200310,13,130,Barrow,0,0,1,1,0,0,1,0,0,0.122542825011002
418,Georgia,G1200330,13,150,Bartow,0,0,1,1,0,0,0,0,0,0.10954360243243
419,Georgia,G1200350,13,170,Ben Hill,1,1,1,1,0,0,0,0,0,0.358160618621676
420,Georgia,G1200370,13,190,Berrien,1,1,1,1,0,0,0,0,0,0.146825742360147
421,Georgia,G1200390,13,210,Bibb,1,1,1,0,0,1,1,1,1,0.504513884959124
422,Georgia,G1200410,13,230,Bleckley,1,1,1,1,0,0,0,0,0,0.266743918070355
423,Georgia,G1200430,13,250,Brantley,1,1,1,1,0,0,0,0,0,0.0341470586924849
424,Georgia,G1200450,13,270,Brooks,1,1,1,1,0,0,0,0,0,0.245810423250461
425,Georgia,G1200470,13,290,Bryan,1,1,1,1,0,0,0,0,0,0.0752031978953882
426,Georgia,G1200490,13,310,Bulloch,1,1,1,1,0,0,0,0,0,0.293351137152518
427,Georgia,G1200510,13,330,Burke,1,1,1,1,0,0,0,0,0,0.148604046749685
428,Georgia,G1200530,13,350,Butts,1,1,1,1,0,0,0,0,0,0.282075988326552
429,Georgia,G1200550,13,370,Calhoun,1,1,1,1,0,0,0,0,0,0.164469343539617
430,Georgia,G1200570,13,390,Camden,1,1,1,1,0,0,0,0,0,0.195190543641738
431,Georgia,G1200610,13,430,Candler,1,1,1,1,0,0,0,0,0,0.249963767839572
432,Georgia,G1200630,13,450,Carroll,0,0,1,1,0,0,1,0,0,0.0682135955466148
433,Georgia,G1200650,13,470,Catoosa,0,0,1,1,0,0,0,0,0,0.0264941520725548
434,Georgia,G1200670,13,490,Charlton,1,1,1,1,0,0,0,0,0,0.308449283362202
435,Georgia,G1200690,13,510,Chatham,1,1,1,0,0,1,1,0,1,0.352826693177182
436,Georgia,G1200710,13,530,Chattahoochee,1,1,1,1,0,0,1,0,0,0.195439494280554
437,Georgia,G1200730,13,550,Chattooga,0,0,1,1,0,0,0,0,0,0.104172893130633
438,Georgia,G1200750,13,570,Cherokee,0,0,1,1,0,0,0,0,0,0.0790825298228765
439,Georgia,G1200770,13,590,Clarke,1,1,1,0,0,0,1,1,0,0.275438420558931
440,Georgia,G1200790,13,610,Clay,1,1,1,1,0,0,0,0,0,0.0832851138622971
441,Georgia,G1200810,13,630,Clayton,0,0,1,1,0,1,1,0,1,0.665615751615067
442,Georgia,G1200830,13,650,Clinch,1,1,1,1,0,0,0,0,0,0.273895732238397
443,Georgia,G1200850,13,670,Cobb,0,0,1,1,0,0,0,0,1,0.277011603301277
444,Georgia,G1200860,13,690,Coffee,1,1,1,1,0,0,0,0,0,0.155526210671719
445,Georgia,G1200870,13,710,Colquitt,1,1,1,1,0,0,0,0,0,0.235768278509512
446,Georgia,G1200890,13,730,Columbia,1,1,1,1,0,0,1,0,0,0.109385870590899
447,Georgia,G1200910,13,750,Cook,1,1,1,1,0,0,0,0,0,0.243784387362183
448,Georgia,G1200930,13,770,Coweta,0,0,1,1,0,0,0,0,0,0.180926885338355
449,Georgia,G1200950,13,790,Crawford,1,1,1,1,0,0,0,0,0,0.0247226413150831
450,Georgia,G1200970,13,810,Crisp,1,1,1,1,0,0,1,0,0,0.443048201321033
451,Georgia,G1200990,13,830,Dade,0,0,1,1,0,0,0,0,0,0.0098191574619324
452,Georgia,G1201010,13,850,Dawson,0,0,1,1,0,0,0,0,0,0.0350439295939051
453,Georgia,G1201030,13,870,Decatur,1,1,1,1,0,0,1,0,0,0.159161327130694
454,Georgia,G1201050,13,890,DeKalb,0,0,1,1,0,1,1,0,0,0.421506505614643
455,Georgia,G1201070,13,910,Dodge,1,1,1,1,0,0,0,0,0,0.0580022247566139
456,Georgia,G1201090,13,930,Dooly,1,1,1,1,0,0,0,0,0,0.498120861420987
457,Georgia,G1201110,13,950,Dougherty,1,1,1,1,0,0,1,1,0,0.695899559529432
458,Georgia,G1201130,13,970,Douglas,0,0,1,1,0,0,0,0,0,0.0967824012606096
459,Georgia,G1201150,13,990,Early,1,1,1,1,0,0,0,0,1,0.505598298117372
460,Georgia,G1201170,13,1010,Echols,1,1,1,1,0,0,0,0,0,0.0581280994329476
461,Georgia,G1201190,13,1030,Effingham,1,1,1,1,0,0,0,0,1,0.0896841635890926
462,Georgia,G1201210,13,1050,Elbert,1,1,1,1,0,0,0,0,0,0.133920228754123
463,Georgia,G1201230,13,1070,Emanuel,1,1,1,1,0,0,0,0,0,0.345655420190431
464,Georgia,G1201250,13,1090,Evans,1,1,1,1,0,0,0,0,0,0.311451008969479
465,Georgia,G1201270,13,1110,Fannin,0,0,1,1,0,0,0,0,0,0.0417540260251258
466,Georgia,G1201290,13,1130,Fayette,0,0,1,1,0,0,0,0,0,0.126976771035943
467,Georgia,G1201310,13,1150,Floyd,0,0,1,1,0,0,0,0,1,0.0793789387807636
468,Georgia,G1201330,13,1170,Forsyth,0,0,1,1,0,0,0,0,0,0.186481419025542
469,Georgia,G1300010,13,1190,Franklin,1,1,1,1,0,0,0,0,0,0.152922460789385
470,Georgia,G1300030,13,1210,Fulton,0,0,1,0,0,1,1,0,0,0.381317374579769
471,Georgia,G1300050,13,1230,Gilmer,0,0,1,1,0,0,0,0,0,0.0335490682389793
472,Georgia,G1300070,13,1250,Glascock,1,1,1,1,0,0,0,0,0,0.0896258925371488
473,Georgia,G1300090,13,1270,Glynn,1,1,1,0,0,0,0,1,1,0.26732351992693
474,Georgia,G1300110,13,1290,Gordon,0,0,1,1,0,0,0,0,0,0.0417995206988293
475,Georgia,G1300130,13,1310,Grady,1,1,1,1,0,0,0,0,0,0.108347632923137
476,Georgia,G1300150,13,1330,Greene,1,1,1,1,0,0,0,0,0,0.0679647775885685
477,Georgia,G1300170,13,1350,Gwinnett,0,0,1,1,0,0,0,0,0,0.278900860357677
478,Georgia,G1300190,13,1370,Habersham,0,0,1,1,0,0,0,0,0,0.0370922531146777
479,Georgia,G1300210,13,1390,Hall,0,0,1,1,0,0,0,0,0,0.06845619667615
480,Georgia,G1300230,13,1410,Hancock,1,1,1,1,0,0,0,0,0,0.0446987025939128
481,Georgia,G1300250,13,1430,Haralson,0,0,1,1,0,0,0,0,0,0.0458385078949025
482,Georgia,G1300270,13,1450,Harris,1,1,1,1,0,0,0,0,0,0.198108184744061
483,Georgia,G1300290,13,1470,Hart,1,1,1,1,0,0,0,0,0,0.128654915814793
484,Georgia,G1300310,13,1490,Heard,0,0,1,1,0,0,0,0,0,0.0993516684064393
485,Georgia,G1300330,13,1510,Henry,0,0,1,1,0,0,0,0,1,0.235055156397416
486,Georgia,G1300350,13,1530,Houston,1,1,1,1,0,0,1,1,1,0.266404111364933
487,Georgia,G1300370,13,1550,Irwin,1,1,1,1,0,0,0,0,0,0.273655723158829
488,Georgia,G1300390,13,1570,Jackson,0,0,1,1,0,0,0,0,0,0.14354854462938
489,Georgia,G1300395,13,1590,Jasper,1,1,1,1,0,0,0,0,0,0.11352703329473
490,Georgia,G1300430,13,1610,Jeff Davis,1,1,1,1,0,0,0,0,0,0.135067819999327
491,Georgia,G1300450,13,1630,Jefferson,1,1,1,1,0,0,0,0,0,0.19649512267799
492,Georgia,G1300470,13,1650,Jenkins,1,1,1,1,0,0,0,0,0,0.426685771763679
493,Georgia,G1300490,13,1670,Johnson,1,1,1,1,0,0,0,0,0,0.0460664062524472
494,Georgia,G1300510,13,1690,Jones,1,1,1,1,0,0,0,0,0,0.224421721947285
495,Georgia,G1300530,13,1710,Lamar,1,1,1,1,0,0,1,0,0,0.183407291881578
496,Georgia,G1300550,13,1730,Lanier,1,1,1,1,0,0,0,0,0,0.225145709251242
497,Georgia,G1300570,13,1750,Laurens,1,1,1,1,0,0,0,0,1,0.302643824304309
498,Georgia,G1300590,13,1770,Lee,1,1,1,1,0,0,0,0,0,0.139858960541653
499,Georgia,G1300610,13,1790,Liberty,1,1,1,1,0,0,1,0,1,0.23958009764374
500,Georgia,G1300630,13,1810,Lincoln,1,1,1,1,0,0,0,0,0,0.048457077539465
501,Georgia,G1300650,13,1830,Long,1,1,1,1,0,0,0,0,0,0.265151799452096
502,Georgia,G1300670,13,1850,Lowndes,1,1,1,1,0,0,0,0,1,0.413750734306198
503,Georgia,G1300690,13,1870,Lumpkin,0,0,1,1,0,0,0,0,0,0.0162292151927757
504,Georgia,G1300750,13,1930,Macon,1,1,1,1,0,0,0,0,1,0.204559613501512
505,Georgia,G1300770,13,1950,Madison,1,1,1,1,0,0,0,0,0,0.160081349438803
506,Georgia,G1300790,13,1970,Marion,1,1,1,1,0,0,0,0,0,0.179172836767939
507,Georgia,G1300710,13,1890,McDuffie,1,1,1,1,0,0,0,0,0,0.411306247066172
508,Georgia,G1300730,13,1910,McIntosh,1,1,1,1,0,0,0,0,0,0.150199091877551
509,Georgia,G1300810,13,1990,Meriwether,0,0,1,1,0,0,0,0,0,0.390600725012947
510,Georgia,G1300830,13,2010,Miller,1,1,1,1,0,0,0,0,0,0.171288154403111
511,Georgia,G1300850,13,2015,Milton,1,1,1,1,0,0,0,0,0,0.17990735335565922
512,Georgia,G1300870,13,2050,Mitchell,1,1,1,1,0,0,0,1,0,0.189598730123544
513,Georgia,G1300890,13,2070,Monroe,1,1,1,1,0,0,1,0,0,0.123488731699434
514,Georgia,G1300910,13,2090,Montgomery,1,1,1,1,0,0,0,0,0,0.165124277322756
515,Georgia,G1300930,13,2110,Morgan,1,1,1,1,0,0,0,0,0,0.0679028547642467
516,Georgia,G1300950,13,2130,Murray,0,0,1,1,0,0,0,0,0,0.0112755338043497
517,Georgia,G1300970,13,2150,Muscogee,1,1,1,0,0,1,1,0,0,0.470621156797375
518,Georgia,G1300990,13,2170,Newton,0,0,1,1,0,0,1,0,0,0.260140159060287
519,Georgia,G1301010,13,2190,Oconee,1,1,1,1,0,0,0,0,0,0.068413457797951
520,Georgia,G1301030,13,2210,Oglethorpe,1,1,1,1,0,0,1,0,0,0.173022024553985
521,Georgia,G1301050,13,2230,Paulding,0,0,1,1,0,0,0,0,0,0.176152751129541
522,Georgia,G1301070,13,2250,Peach,1,1,1,1,0,0,0,1,0,0.446739654964411
523,Georgia,G1301090,13,2270,Pickens,0,0,1,1,0,0,0,0,0,0.0973096328107647
524,Georgia,G1301110,13,2290,Pierce,1,1,1,1,0,0,0,0,0,0.0710395641325477
525,Georgia,G1301130,13,2310,Pike,0,0,1,1,0,0,0,0,0,0.141876366637961
526,Georgia,G1301150,13,2330,Polk,0,0,1,1,0,0,1,1,0,0.103000815290063
527,Georgia,G1301170,13,2350,Pulaski,1,1,1,1,0,0,0,0,0,0.276627180628186
528,Georgia,G1301190,13,2370,Putnam,1,1,1,1,0,0,0,0,0,0.0616650215762804
529,Georgia,G1301210,13,2390,Quitman,1,1,1,1,0,0,0,0,0,0.651487060311168
530,Georgia,G1301230,13,2410,Rabun,0,0,1,1,0,0,0,0,0,0.0146032001367322
531,Georgia,G1301250,13,2430,Randolph,1,1,1,1,0,0,0,0,0,0.0779888220717765
532,Georgia,G1301270,13,2450,Richmond,1,1,1,0,0,1,1,1,1,0.255575141835556
533,Georgia,G1301290,13,2470,Rockdale,0,0,1,1,0,0,0,0,0,0.537457255382874
534,Georgia,G1301310,13,2490,Schley,1,1,1,1,0,0,0,0,0,0.211527582472644
535,Georgia,G1301330,13,2510,Screven,1,1,1,1,0,0,0,0,0,0.418781185707191
536,Georgia,G1301350,13,2530,Seminole,1,1,1,1,0,0,0,0,0,0.124209422012787
537,Georgia,G1301370,13,2550,Spalding,0,0,1,1,0,0,0,0,0,0.341527047200456
538,Georgia,G1301390,13,2570,Stephens,0,0,1,1,0,0,0,0,0,0.0499853506241474
539,Georgia,G1301410,13,2590,Stewart,1,1,1,1,0,0,0,0,0,0.171176942232555
540,Georgia,G1301430,13,2610,Sumter,1,1,1,1,0,0,0,0,0,0.319829701192972
541,Georgia,G1301450,13,2630,Talbot,1,1,1,1,0,0,0,0,0,0.192945671950196
542,Georgia,G1301470,13,2650,Taliaferro,1,1,1,1,0,0,0,0,0,0.572609028309105
543,Georgia,G1301490,13,2670,Tattnall,1,1,1,1,0,0,0,0,0,0.295672785330942
544,Georgia,G1301510,13,2690,Taylor,1,1,1,1,0,0,1,0,0,0.0861021083330942
545,Georgia,G1301530,13,2710,Telfair,1,1,1,1,0,0,0,0,0,0.370142737715577
546,Georgia,G1301550,13,2730,Terrell,1,1,1,1,0,0,0,0,1,0.551923699776691
547,Georgia,G1301570,13,2750,Thomas,1,1,1,1,0,0,1,0,0,0.309666899238784
548,Georgia,G1301590,13,2770,Tift,1,1,1,1,0,0,1,1,0,0.306039587904813
549,Georgia,G1301610,13,2790,Toombs,1,1,1,1,0,0,0,0,0,0.261131178385236
550,Georgia,G1301630,13,2810,Towns,0,0,1,1,0,0,0,0,0,0.0095363439848242
551,Georgia,G1301650,13,2830,Treutlen,1,1,1,1,0,0,0,0,0,0.321753413910613
552,Georgia,G1301670,13,2850,Troup,0,0,1,1,0,0,1,0,0,0.355725754471028
553,Georgia,G1301690,13,2870,Turner,1,1,1,1,0,0,0,0,0,0.203088162381487
554,Georgia,G1301710,13,2890,Twiggs,1,1,1,1,0,0,0,0,0,0.411697555068047
555,Georgia,G1301730,13,2910,Union,0,0,1,1,0,0,0,0,0,0.17327923138397
556,Georgia,G1301750,13,2930,Upson,1,1,1,1,0,0,0,0,0,0.282807603269343
557,Georgia,G1301770,13,2950,Walker,0,0,1,1,0,1,0,0,0,0.114245572838
558,Georgia,G1301790,13,2970,Walton,1,1,1,1,0,0,0,0,0,0.124765094397401
559,Georgia,G1301810,13,2990,Ware,1,1,1,0,0,0,0,0,1,0.299155524933894
560,Georgia,G1301830,13,3010,Warren,1,1,1,1,0,0,0,0,0,0.0818790124088722
561,Georgia,G1301850,13,3030,Washington,1,1,1,1,0,0,0,0,0,0.0539828171013083
562,Georgia,G1301870,13,3050,Wayne,1,1,1,1,0,0,0,0,1,0.318397364241567
563,Georgia,G1301890,13,3070,Webster,1,1,1,1,0,0,0,0,0,0.0497443633920395
564,Georgia,G1301910,13,3090,Wheeler,1,1,1,1,0,0,0,0,0,0.203856511438394
565,Georgia,G1301930,13,3110,White,0,0,1,1,0,0,0,0,0,0.0275716174611387
566,Georgia,G1301950,13,3130,Whitfield,0,0,1,1,0,0,0,0,0,0.0420929536294217
567,Georgia,G1301970,13,3150,Wilcox,1,1,1,1,0,0,0,0,0,0.551021011009786
568,Georgia,G1301990,13,3170,Wilkes,1,1,1,1,0,0,0,0,0,0.0920183764886294
569,Georgia,G1302010,13,3190,Wilkinson,1,1,1,1,0,0,0,0,0,0.54462539224444
